ZoneID,LONG,LAT
173,-122.3479996,47.6778984
174,-122.3379974,47.6781998
175,-122.3249969,47.6809998
176,-122.3280029,47.6771011
177,-122.3219986,47.6776009
178,-122.3219986,47.6805992
179,-122.3190002,47.6806984
180,-122.3190002,47.6777
181,-122.3160019,47.6806984
182,-122.3150024,47.6776009
183,-122.3089981,47.6811981
184,-122.3089981,47.6776009
185,-122.3040009,47.6811981
186,-122.3040009,47.6767998
187,-122.2979965,47.6811981
188,-122.2979965,47.6776009
189,-122.2929993,47.6811981
190,-122.2919998,47.6772003
191,-122.288002,47.6813011
192,-122.288002,47.6776009
193,-122.2829971,47.6813011
195,-122.2770004,47.6811981
196,-122.2770004,47.6773987
198,-122.2720032,47.6776009
199,-122.2659988,47.6817017
200,-122.2659988,47.6775017
201,-122.2610016,47.6735992
202,-122.2659988,47.6689987
203,-122.2679977,47.6741982
204,-122.276001,47.6739006
205,-122.2750015,47.6703987
207,-122.2829971,47.669899
208,-122.288002,47.6739998
209,-122.288002,47.6702995
210,-122.2929993,47.6739998
211,-122.2929993,47.6702995
212,-122.2990036,47.6739998
213,-122.2979965,47.6697998
214,-122.3030014,47.674099
215,-122.3030014,47.6706009
216,-122.3089981,47.6745987
217,-122.3089981,47.6703987
218,-122.3150024,47.6739998
219,-122.314003,47.669899
220,-122.3190002,47.6744003
221,-122.3190002,47.6706009
222,-122.3239975,47.674099
223,-122.3239975,47.6705017
224,-122.3280029,47.674099
225,-122.3270035,47.6705017
226,-122.3300018,47.6705017
227,-122.3330002,47.6739006
228,-122.3339996,47.669899
229,-122.3379974,47.6711006
230,-122.3430023,47.6679001
231,-122.3519974,47.6739006
232,-122.3519974,47.6682014
233,-122.3570023,47.6741982
234,-122.3570023,47.6705017
235,-122.3639984,47.6744995
236,-122.3639984,47.6702003
237,-122.3690033,47.6741982
238,-122.3679962,47.6705017
239,-122.375,47.6741982
240,-122.3740005,47.6701012
241,-122.3789978,47.6741982
242,-122.3789978,47.6702003
243,-122.3860016,47.6741982
244,-122.3850021,47.6701012
245,-122.3899994,47.674099
246,-122.3899994,47.6702003
247,-122.3960037,47.674099
248,-122.3960037,47.6697998
249,-122.4020004,47.6739006
250,-122.401001,47.6697006
251,-122.4069977,47.6735001
252,-122.3949966,47.6673012
253,-122.3899994,47.6679001
254,-122.3840027,47.6671982
255,-122.3830032,47.6638985
256,-122.3789978,47.6669998
257,-122.3789978,47.6633987
258,-122.3730011,47.6661987
259,-122.3730011,47.6624985
260,-122.3679962,47.6665001
261,-122.3679962,47.6633987
262,-122.3639984,47.6668015
263,-122.362999,47.6632004
264,-122.3580017,47.6669998
265,-122.3590012,47.6632996
266,-122.3560028,47.6638985
267,-122.3519974,47.6636009
268,-122.348999,47.6636009
269,-122.3450012,47.6638985
270,-122.3430023,47.662899
271,-122.336998,47.6669006
272,-122.3399963,47.6627007
273,-122.3359985,47.6627998
274,-122.3310013,47.6673012
275,-122.3310013,47.6627007
276,-122.3270035,47.6669006
277,-122.3239975,47.6669006
278,-122.3259964,47.6629982
279,-122.3190002,47.6665993
280,-122.3190002,47.6627998
281,-122.314003,47.6669006
282,-122.314003,47.6627998
283,-122.3089981,47.6666985
284,-122.3089981,47.6627998
285,-122.3030014,47.6669998
286,-122.3050003,47.6631012
287,-122.302002,47.664299
288,-122.2979965,47.6673012
289,-122.2979965,47.6632004
290,-122.2929993,47.6666985
291,-122.2929993,47.6633987
292,-122.288002,47.6668015
293,-122.288002,47.6627998
294,-122.2839966,47.6655006
295,-122.2779999,47.6664009
296,-122.2819977,47.6629982
297,-122.2710037,47.6598015
298,-122.2779999,47.6598015
299,-122.2789993,47.6554985
300,-122.288002,47.6598015
301,-122.3000031,47.6540985
302,-122.3069992,47.6565018
303,-122.3099976,47.6501999
304,-122.3150024,47.6587982
305,-122.3150024,47.6548996
306,-122.3150024,47.6526985
307,-122.3199997,47.6585999
308,-122.3199997,47.6548004
309,-122.3259964,47.6593018
310,-122.3249969,47.6545982
311,-122.3320007,47.6590996
312,-122.3320007,47.6529999
313,-122.3399963,47.6589012
314,-122.3399963,47.652401
315,-122.336998,47.6474991
316,-122.3450012,47.658699
317,-122.3450012,47.6539993
318,-122.3450012,47.6506004
319,-122.348999,47.6599998
320,-122.3479996,47.655201
321,-122.348999,47.6501007
322,-122.3529968,47.6599007
323,-122.3529968,47.655899
324,-122.3519974,47.6511993
325,-122.3580017,47.6598015
326,-122.3580017,47.6559982
327,-122.3570023,47.6525002
328,-122.362999,47.6591988
329,-122.3639984,47.6562004
330,-122.3679962,47.6601982
331,-122.4140015,47.6604004
332,-122.4020004,47.664299
333,-122.3990021,47.6570015
334,-122.3929977,47.6571007
335,-122.3850021,47.6577988
336,-122.3679962,47.6539001
337,-122.3550034,47.6492004
338,-122.3580017,47.6483002
339,-122.3690033,47.6514015
340,-122.3659973,47.6486015
341,-122.3740005,47.6517982
342,-122.3789978,47.6506996
343,-122.3880005,47.6511002
344,-122.3970032,47.6506004
345,-122.4049988,47.649601
346,-122.4140015,47.6487999
347,-122.4120026,47.6408005
348,-122.4049988,47.6416016
349,-122.3970032,47.6423988
350,-122.3880005,47.6450005
351,-122.3789978,47.6417007
352,-122.3740005,47.6445007
353,-122.3679962,47.6427994
354,-122.362999,47.6417999
355,-122.3570023,47.6427994
356,-122.3529968,47.6446991
357,-122.3509979,47.641201
358,-122.3440018,47.6413002
359,-122.3430023,47.6430016
360,-122.3249969,47.6487007
361,-122.3199997,47.6487999
362,-122.3280029,47.6421013
363,-122.3249969,47.6439018
364,-122.3190002,47.6449013
365,-122.3190002,47.6403008
366,-122.3130035,47.6399994
367,-122.3099976,47.6407013
368,-122.3059998,47.6459007
369,-122.3040009,47.6413002
370,-122.3000031,47.6418991
371,-122.2959976,47.6357002
372,-122.2890015,47.6338997
373,-122.2809982,47.6376991
374,-122.3000031,47.6371002
375,-122.3000031,47.6330986
376,-122.3050003,47.6380997
377,-122.3040009,47.6348
378,-122.3119965,47.6351013
379,-122.3170013,47.6369019
380,-122.3190002,47.6314011
381,-122.3209991,47.6362991
382,-122.3239975,47.6363983
383,-122.3270035,47.6366997
384,-122.3420029,47.6352005
385,-122.348999,47.6357002
386,-122.3550034,47.6361008
387,-122.3600006,47.6358986
388,-122.3690033,47.6365013
389,-122.375,47.638401
390,-122.3840027,47.6346016
391,-122.3899994,47.6383018
392,-122.3960037,47.635601
393,-122.401001,47.6366005
394,-122.3740005,47.6290016
395,-122.3730011,47.632
396,-122.3659973,47.6301003
397,-122.3590012,47.6309013
398,-122.3600006,47.6262016
399,-122.3539963,47.6305008
400,-122.3550034,47.6263008
401,-122.3470001,47.6306992
402,-122.3470001,47.6267014
403,-122.3420029,47.6279984
404,-122.3399963,47.6313019
405,-122.3320007,47.6292
406,-122.3300018,47.6281013
407,-122.322998,47.6278
408,-122.3190002,47.6263008
409,-122.3150024,47.6263008
410,-122.3099976,47.6287994
411,-122.3050003,47.6292992
412,-122.3000031,47.6283989
413,-122.2969971,47.6268005
414,-122.2890015,47.6264
415,-122.2839966,47.6285019
416,-122.2789993,47.6329994
417,-122.2819977,47.6184006
418,-122.288002,47.6207008
419,-122.2939987,47.6227989
420,-122.2969971,47.6239014
421,-122.2979965,47.6212997
422,-122.3010025,47.6221008
423,-122.3050003,47.6227989
424,-122.310997,47.6226006
425,-122.3150024,47.6221008
426,-122.3190002,47.6221008
427,-122.3219986,47.6225014
428,-122.3259964,47.6246986
429,-122.3259964,47.6203003
430,-122.3320007,47.6235008
431,-122.3320007,47.6203003
432,-122.3359985,47.6239014
433,-122.3359985,47.6203003
434,-122.3410034,47.6236
435,-122.3410034,47.6203003
436,-122.3460007,47.6231995
437,-122.3450012,47.6204987
438,-122.3509979,47.6220016
439,-122.348999,47.6193008
440,-122.3560028,47.6236992
441,-122.3550034,47.6199989
442,-122.3600006,47.6232986
443,-122.3590012,47.6208
444,-122.362999,47.6218987
445,-122.3560028,47.6148987
446,-122.3560028,47.6170998
447,-122.3550034,47.6175995
448,-122.3529968,47.6179008
449,-122.3499985,47.6118011
450,-122.3529968,47.6144981
451,-122.3519974,47.6151009
452,-122.3519974,47.6156998
453,-122.3509979,47.6164017
454,-122.3499985,47.6170998
455,-122.348999,47.6176987
456,-122.3470001,47.6180992
457,-122.3499985,47.6127014
458,-122.348999,47.6133003
459,-122.348999,47.6139984
460,-122.3479996,47.6146011
461,-122.3470001,47.6152992
462,-122.3460007,47.6160011
463,-122.3450012,47.6166
464,-122.3440018,47.6172981
465,-122.3430023,47.6175995
466,-122.3420029,47.6180992
467,-122.3470001,47.6118011
468,-122.3460007,47.6122017
469,-122.3450012,47.6128998
470,-122.3440018,47.6136017
471,-122.3430023,47.6142998
472,-122.3420029,47.6148987
473,-122.3410034,47.6156006
474,-122.3399963,47.6162987
475,-122.3399963,47.6169014
476,-122.3389969,47.6175995
477,-122.336998,47.6180992
478,-122.3410034,47.6054993
479,-122.3430023,47.6095009
480,-122.3430023,47.6105995
481,-122.3420029,47.6113014
482,-122.3410034,47.6119995
483,-122.3399963,47.6125984
484,-122.3389969,47.6133003
485,-122.3389969,47.6139984
486,-122.3379974,47.6146011
487,-122.336998,47.6152992
488,-122.3359985,47.6160011
489,-122.3349991,47.6166
490,-122.3339996,47.6172981
491,-122.3330002,47.618
492,-122.3379974,47.6128998
493,-122.3349991,47.6139984
494,-122.3339996,47.6147995
495,-122.3330002,47.615799
496,-122.3310013,47.6166
497,-122.3300018,47.6175995
498,-122.3410034,47.6094017
499,-122.3399963,47.6097984
500,-122.3389969,47.6104012
501,-122.3379974,47.6109009
502,-122.336998,47.6113014
503,-122.3359985,47.6118011
504,-122.3349991,47.6122017
505,-122.3339996,47.6127014
506,-122.3330002,47.6132011
507,-122.3310013,47.6142998
508,-122.3410034,47.6072006
509,-122.3399963,47.6076012
510,-122.3379974,47.6078987
511,-122.336998,47.6083984
512,-122.3359985,47.6088982
513,-122.3349991,47.6092987
514,-122.3339996,47.6097984
515,-122.3330002,47.6102982
516,-122.3320007,47.6110992
517,-122.3320007,47.6119995
518,-122.3389969,47.6054001
519,-122.3379974,47.6058006
520,-122.336998,47.6062012
521,-122.3359985,47.6067009
522,-122.3349991,47.6071014
523,-122.3339996,47.6076012
524,-122.3320007,47.6081009
525,-122.3320007,47.6090012
526,-122.3379974,47.6039009
527,-122.336998,47.6043015
528,-122.3359985,47.6048012
529,-122.3339996,47.6052017
530,-122.3330002,47.6057014
531,-122.3320007,47.6062012
532,-122.3310013,47.6066017
533,-122.3359985,47.6025009
534,-122.3349991,47.6027985
535,-122.3339996,47.6034012
536,-122.3330002,47.6038017
537,-122.3320007,47.6043015
538,-122.3310013,47.6048012
539,-122.3300018,47.6052017
540,-122.3330002,47.6021996
541,-122.3320007,47.6024017
542,-122.3310013,47.6027985
543,-122.3300018,47.6032982
544,-122.3280029,47.6038017
545,-122.3290024,47.6022987
546,-122.3270035,47.6025009
547,-122.3270035,47.6179008
548,-122.3280029,47.6160011
549,-122.3249969,47.6186981
550,-122.3249969,47.6165009
551,-122.3219986,47.6189003
552,-122.3219986,47.6165009
553,-122.3199997,47.6175995
554,-122.3150024,47.6175995
555,-122.310997,47.6190987
556,-122.310997,47.6165009
557,-122.3050003,47.6189995
558,-122.2990036,47.6183014
559,-122.2929993,47.6180992
560,-122.2860031,47.615799
561,-122.2929993,47.6147003
562,-122.2990036,47.6147003
563,-122.3050003,47.615799
564,-122.3099976,47.6146011
565,-122.3150024,47.614399
566,-122.3190002,47.6136017
567,-122.3219986,47.6142998
568,-122.3249969,47.6142998
569,-122.3280029,47.614399
570,-122.3290024,47.6128006
571,-122.3290024,47.6110001
572,-122.3290024,47.608799
573,-122.3270035,47.6097984
574,-122.3249969,47.6122017
575,-122.3249969,47.6105003
576,-122.3219986,47.6116982
577,-122.3280029,47.6072006
580,-122.3239975,47.6067009
581,-122.322998,47.6097984
583,-122.3219986,47.608799
584,-122.3190002,47.6099014
585,-122.3150024,47.6111984
586,-122.3099976,47.6105003
587,-122.3050003,47.6105003
588,-122.3000031,47.6100006
589,-122.2929993,47.6105003
590,-122.2870026,47.6108017
591,-122.2839966,47.6090012
592,-122.2870026,47.6064987
593,-122.2860031,47.6027985
594,-122.2929993,47.6062012
595,-122.2939987,47.6030006
596,-122.2990036,47.6062012
597,-122.3000031,47.6030006
598,-122.3050003,47.6064987
599,-122.3050003,47.6030006
600,-122.3099976,47.6067009
601,-122.3099976,47.6030006
602,-122.3150024,47.6067009
603,-122.3150024,47.6030998
604,-122.3190002,47.6064987
605,-122.3180008,47.6038017
606,-122.3209991,47.6062012
607,-122.322998,47.6046982
608,-122.3209991,47.6030006
609,-122.3239975,47.6038017
610,-122.3349991,47.600399
611,-122.3320007,47.6002998
612,-122.3310013,47.6012001
613,-122.3280029,47.6004982
614,-122.3249969,47.6002998
615,-122.3199997,47.600399
616,-122.3160019,47.600399
617,-122.3119965,47.6004982
618,-122.3050003,47.6004982
619,-122.3000031,47.6004982
620,-122.2949982,47.600399
621,-122.2890015,47.5979004
622,-122.2949982,47.5978012
623,-122.3000031,47.5976982
624,-122.3040009,47.5968018
625,-122.3099976,47.5979004
626,-122.3150024,47.5973015
627,-122.3190002,47.5979996
628,-122.3249969,47.5983009
629,-122.3239975,47.5966988
630,-122.3280029,47.5969009
631,-122.3330002,47.5962982
632,-122.3349991,47.5979996
633,-122.3379974,47.5948982
634,-122.3270035,47.5940018
635,-122.3239975,47.5946999
636,-122.310997,47.5940018
637,-122.3079987,47.5940018
638,-122.3000031,47.5937996
639,-122.2959976,47.5937004
640,-122.2900009,47.5937004
641,-122.2890015,47.5890007
642,-122.2949982,47.5906982
643,-122.2959976,47.5858994
644,-122.3000031,47.5908012
645,-122.3000031,47.5859985
646,-122.3040009,47.5880013
647,-122.3069992,47.585701
648,-122.3119965,47.5881996
649,-122.3160019,47.5890999
650,-122.3259964,47.5889015
651,-122.3320007,47.5914001
652,-122.3330002,47.5881996
653,-122.3359985,47.5894012
654,-122.3410034,47.5858994
655,-122.3359985,47.5805016
656,-122.3320007,47.5830002
657,-122.3239975,47.5826988
658,-122.3079987,47.5806007
659,-122.3010025,47.5802002
660,-122.2990036,47.5811996
661,-122.2949982,47.5810013
662,-122.2910004,47.5819016
663,-122.2850037,47.5774002
664,-122.288002,47.5750999
665,-122.2949982,47.5761986
666,-122.3000031,47.5758018
667,-122.3069992,47.5755997
668,-122.3119965,47.5756989
669,-122.3150024,47.5783005
670,-122.3249969,47.5756989
671,-122.3320007,47.5756989
672,-122.336998,47.5736008
673,-122.3410034,47.5755997
674,-122.3509979,47.5792007
675,-122.3649979,47.5768013
676,-122.387001,47.5946007
677,-122.3880005,47.5886002
678,-122.3850021,47.5891991
679,-122.3840027,47.5830994
680,-122.3899994,47.5831985
681,-122.401001,47.5820999
682,-122.3889999,47.5783005
683,-122.3850021,47.578701
684,-122.3789978,47.5783005
685,-122.3740005,47.577301
686,-122.3740005,47.5690002
687,-122.3789978,47.5727997
688,-122.3850021,47.5728989
689,-122.3899994,47.5730019
690,-122.3980026,47.5755997
691,-122.4089966,47.5783005
692,-122.4089966,47.5738983
693,-122.4160004,47.5758018
694,-122.4079971,47.5676003
695,-122.3990021,47.5676994
696,-122.3889999,47.5675011
697,-122.3850021,47.5670013
698,-122.3779984,47.5661011
699,-122.3730011,47.5668983
700,-122.3669968,47.5671997
701,-122.3600006,47.5679016
702,-122.3539963,47.5657997
703,-122.3519974,47.5668983
704,-122.3420029,47.5648994
705,-122.3359985,47.5695
707,-122.3239975,47.5690994
708,-122.3170013,47.5656013
709,-122.3089981,47.5632019
710,-122.3040009,47.5671997
711,-122.2979965,47.5643005
712,-122.2949982,47.5704002
713,-122.2919998,47.5634995
714,-122.288002,47.5681992
715,-122.2829971,47.5671005
716,-122.2730026,47.5648003
717,-122.2699966,47.5634003
718,-122.2659988,47.5559998
719,-122.2720032,47.5553017
720,-122.2809982,47.5560989
721,-122.2870026,47.5561981
722,-122.2969971,47.5556984
723,-122.3089981,47.5570984
724,-122.3160019,47.5573006
725,-122.3259964,47.5629005
726,-122.3320007,47.5640984
727,-122.3330002,47.5578995
728,-122.336998,47.5607986
729,-122.3619995,47.5564995
730,-122.3639984,47.5574989
731,-122.3720016,47.5615005
732,-122.3779984,47.5624008
733,-122.3789978,47.5592995
734,-122.3789978,47.5546989
735,-122.3840027,47.5621986
736,-122.3850021,47.5597
737,-122.3850021,47.5547981
738,-122.3889999,47.5616989
739,-122.3889999,47.5544014
740,-122.3960037,47.5614014
741,-122.3939972,47.5556984
742,-122.4000015,47.5577011
743,-122.3970032,47.5461998
744,-122.3889999,47.5494995
745,-122.3919983,47.5429993
746,-122.3889999,47.5421982
747,-122.3860016,47.5488014
748,-122.3850021,47.5425987
749,-122.3799973,47.5480995
750,-122.3789978,47.542099
751,-122.3730011,47.5479012
752,-122.3740005,47.5423012
753,-122.3639984,47.5432014
754,-122.3570023,47.5517998
755,-122.3570023,47.5414009
756,-122.3519974,47.544899
757,-122.3420029,47.5460014
758,-122.336998,47.5502014
759,-122.3349991,47.5528984
760,-122.3320007,47.5507011
761,-122.3259964,47.5505981
762,-122.3180008,47.5485992
763,-122.3170013,47.5507011
764,-122.3119965,47.5513
765,-122.3050003,47.5502014
766,-122.2939987,47.5485001
767,-122.2819977,47.5486984
768,-122.2720032,47.5485001
769,-122.2610016,47.549099
770,-122.2630005,47.5415001
771,-122.2699966,47.5424004
772,-122.2750015,47.5407982
773,-122.2819977,47.5419998
774,-122.2860031,47.5410995
775,-122.2959976,47.5425987
776,-122.302002,47.5433998
777,-122.3099976,47.5457993
778,-122.3209991,47.543499
779,-122.3249969,47.5443001
780,-122.3280029,47.5409012
781,-122.3519974,47.5360985
782,-122.3659973,47.5357018
783,-122.3730011,47.5363998
784,-122.3789978,47.536499
785,-122.3850021,47.5363998
786,-122.3899994,47.5358009
787,-122.3949966,47.535099
788,-122.3899994,47.5247993
789,-122.3850021,47.5301018
790,-122.3850021,47.5237007
791,-122.3789978,47.530899
792,-122.3789978,47.5247002
793,-122.3730011,47.5309982
794,-122.375,47.5247002
795,-122.3639984,47.5309982
796,-122.3659973,47.5265007
797,-122.3669968,47.5228996
798,-122.3580017,47.5318985
799,-122.3580017,47.5256004
800,-122.3509979,47.5311012
801,-122.3509979,47.5256004
802,-122.3440018,47.5284004
803,-122.3389969,47.5343018
804,-122.3270035,47.5346985
805,-122.3300018,47.5293999
806,-122.3219986,47.5293007
807,-122.3180008,47.5345993
808,-122.3190002,47.5396004
809,-122.3030014,47.5345993
810,-122.2939987,47.5354996
811,-122.2890015,47.5354996
812,-122.2819977,47.5345001
813,-122.2779999,47.5340004
814,-122.2720032,47.5343018
815,-122.2679977,47.5343018
816,-122.2659988,47.5292015
817,-122.2669983,47.5250015
818,-122.2720032,47.528801
819,-122.2770004,47.5289993
820,-122.2750015,47.5247002
821,-122.2850037,47.5287018
822,-122.2829971,47.5234985
823,-122.2890015,47.5237007
824,-122.3130035,47.5247002
825,-122.3190002,47.5238991
826,-122.3209991,47.5205002
827,-122.3280029,47.5233994
828,-122.3359985,47.5200996
829,-122.3509979,47.5199013
830,-122.3570023,47.5214996
831,-122.3610001,47.5195007
832,-122.3730011,47.5191994
833,-122.3789978,47.5172997
834,-122.3880005,47.5167007
835,-122.3939972,47.5152016
836,-122.3860016,47.5112991
837,-122.3799973,47.5110016
838,-122.3740005,47.5129013
839,-122.3809967,47.5068016
840,-122.3820038,47.5026016
841,-122.3740005,47.5046005
842,-122.2890015,47.5110016
843,-122.2819977,47.5127983
844,-122.276001,47.5117989
845,-122.2750015,47.5194016
846,-122.2720032,47.5214005
847,-122.2720032,47.5136986
848,-122.2659988,47.5217018
849,-122.2659988,47.5177002
850,-122.2590027,47.5161018
851,-122.2679977,47.5101013
852,-122.2610016,47.5087013
853,-122.2549973,47.5101013
854,-122.2450027,47.5105019
855,-122.2480011,47.5026016
856,-122.2580032,47.5041008
857,-122.2649994,47.5018997
858,-122.2669983,47.4978981
859,-122.3690033,47.5136986
860,-122.362999,47.5125008
861,-122.3570023,47.5150986
862,-122.3570023,47.5097008
863,-122.3529968,47.5145988
864,-122.3529968,47.5097008
865,-122.3450012,47.5149002
866,-122.3440018,47.5091019
867,-122.3359985,47.5136986
868,-122.3359985,47.5093994
869,-122.3310013,47.5099983
870,-122.3270035,47.5173988
871,-122.3170013,47.5166016
872,-122.3119965,47.5199013
873,-122.3040009,47.5224991
874,-122.2969971,47.5200005
875,-122.2340012,47.5064011
876,-122.2409973,47.5050011
877,-122.2720032,47.5045013
878,-122.2919998,47.5032005
879,-122.2979965,47.5079002
880,-122.3099976,47.509201
881,-122.302002,47.5032005
882,-122.3069992,47.5009003
883,-122.3190002,47.5129013
884,-122.3209991,47.5065994
885,-122.3249969,47.5107002
886,-122.3300018,47.5046997
887,-122.3359985,47.5032005
888,-122.3430023,47.5029984
889,-122.3529968,47.5031013
890,-122.3580017,47.5027008
891,-122.3669968,47.5032005
892,-122.3639984,47.4957008
893,-122.3529968,47.4916992
894,-122.3470001,47.4967995
895,-122.3450012,47.4911995
896,-122.3359985,47.4939995
897,-122.3300018,47.4939003
898,-122.3190002,47.4992981
899,-122.3180008,47.4922981
900,-122.3069992,47.4975014
901,-122.3079987,47.4921989
902,-122.3010025,47.4916992
903,-122.3000031,47.4962997
904,-122.2929993,47.4878998
905,-122.2860031,47.4990005
906,-122.2900009,47.4931984
908,-122.2770004,47.4962997
909,-122.2590027,47.4919014
910,-122.2539978,47.4964981
911,-122.2450027,47.4915009
912,-122.2399979,47.4970016
913,-122.2320023,47.4999008
914,-122.223999,47.4985008
915,-122.2220001,47.4888992
916,-122.2320023,47.4920006
917,-122.2350006,47.4869003
918,-122.2470016,47.4863014
919,-122.2570038,47.4846001
920,-122.2649994,47.4840012
921,-122.2669983,47.4777985
922,-122.2730026,47.4877014
923,-122.2770004,47.4841003
924,-122.2819977,47.4831009
925,-122.2789993,47.4766006
926,-122.2870026,47.4813004
927,-122.2919998,47.4821014
928,-122.2870026,47.4758987
929,-122.3000031,47.4854012
930,-122.2990036,47.4780998
931,-122.3050003,47.4850006
932,-122.3079987,47.4790993
933,-122.3199997,47.4850006
934,-122.3310013,47.4849014
935,-122.336998,47.4849014
936,-122.3440018,47.4868011
937,-122.3450012,47.4830017
938,-122.3570023,47.4863014
939,-122.3519974,47.4782982
940,-122.3649979,47.4701996
941,-122.3519974,47.4696007
942,-122.3440018,47.4786987
943,-122.3440018,47.4729004
944,-122.3359985,47.4746017
945,-122.3310013,47.4768982
946,-122.3270035,47.4748993
947,-122.3199997,47.4761009
948,-122.3079987,47.4724007
949,-122.2959976,47.4715004
950,-122.2929993,47.4665985
951,-122.288002,47.4715004
952,-122.2850037,47.4670982
953,-122.2730026,47.4686012
954,-122.2590027,47.4669991
955,-122.25,47.4705009
956,-122.2399979,47.4828987
957,-122.2360001,47.4796982
958,-122.2279968,47.4748001
959,-122.2409973,47.4705009
960,-122.2300034,47.4712982
961,-122.223999,47.4799995
962,-122.2180023,47.4766006
963,-122.2210007,47.4720001
964,-122.223999,47.4686012
965,-122.2210007,47.4626007
967,-122.2279968,47.4625015
968,-122.2279968,47.4468994
969,-122.2369995,47.4538002
970,-122.2419968,47.4516983
971,-122.2509995,47.4589996
972,-122.25,47.4488983
973,-122.2590027,47.4588013
974,-122.2590027,47.4487
975,-122.276001,47.4620018
976,-122.2740021,47.4552002
977,-122.2730026,47.4480019
978,-122.2870026,47.4612999
979,-122.2850037,47.4557991
980,-122.2919998,47.4536018
981,-122.2829971,47.4480019
982,-122.2929993,47.4473991
983,-122.302002,47.4449997
984,-122.3050003,47.4665985
985,-122.3219986,47.4567986
986,-122.3280029,47.466301
987,-122.3270035,47.460701
988,-122.3330002,47.4664993
989,-122.3330002,47.4613991
990,-122.3300018,47.4528008
991,-122.3359985,47.4682999
992,-122.336998,47.4654999
993,-122.3359985,47.4613991
994,-122.3420029,47.4682999
995,-122.3420029,47.4651985
996,-122.3420029,47.4520988
997,-122.348999,47.4627991
998,-122.3450012,47.4570999
999,-122.3580017,47.4544983
1000,-122.3669968,47.4558983
1001,-122.3659973,47.4494019
1002,-122.3430023,47.4406013
1003,-122.3249969,47.4431992
1004,-122.3300018,47.4384003
1005,-122.3300018,47.4273987
1006,-122.3219986,47.4296989
1007,-122.3160019,47.4314003
1008,-122.302002,47.4308014
1009,-122.2969971,47.4311981
1010,-122.2969971,47.4253998
1011,-122.2890015,47.4415016
1012,-122.2919998,47.4297981
1013,-122.2770004,47.4390984
1014,-122.2819977,47.4269981
1015,-122.2710037,47.4416008
1016,-122.2590027,47.4366989
1017,-122.2539978,47.4320984
1018,-122.2450027,47.4328995
1019,-122.2369995,47.4342995
1020,-122.2300034,47.4345016
1021,-122.2220001,47.4348984
1022,-122.223999,47.421299
1023,-122.2330017,47.4193993
1024,-122.2399979,47.4185982
1025,-122.2460022,47.4193993
1026,-122.2570038,47.4192009
1027,-122.2699966,47.4180984
1028,-122.2860031,47.4141998
1029,-122.2939987,47.4183006
1030,-122.2959976,47.4117012
1031,-122.3000031,47.4159012
1032,-122.3170013,47.4192009
1033,-122.3190002,47.4113998
1034,-122.3280029,47.4197006
1035,-122.3300018,47.4123993
1036,-122.3420029,47.4250984
1037,-122.3270035,47.4015999
1038,-122.3209991,47.4053001
1039,-122.3199997,47.3988991
1040,-122.3010025,47.4043999
1041,-122.3050003,47.3979988
1042,-122.2949982,47.4019012
1043,-122.2890015,47.4035988
1044,-122.2789993,47.4048004
1045,-122.2580032,47.4012985
1046,-122.2600021,47.3916016
1047,-122.2460022,47.4048996
1048,-122.2450027,47.392601
1049,-122.237999,47.4043007
1050,-122.237999,47.3945999
1051,-122.2310028,47.4048996
1052,-122.2249985,47.4065018
1053,-122.2490005,47.3841019
1054,-122.2529984,47.3796005
1055,-122.2580032,47.384201
1056,-122.2770004,47.391201
1057,-122.2829971,47.3876991
1058,-122.2829971,47.3768005
1059,-122.2890015,47.3774986
1060,-122.2939987,47.3857002
1061,-122.2979965,47.3722
1062,-122.3010025,47.3895988
1063,-122.3040009,47.3813019
1064,-122.3079987,47.3718987
1065,-122.3199997,47.3908997
1066,-122.3180008,47.3814011
1067,-122.3259964,47.388401
1068,-122.3190002,47.3684998
1070,-122.3099976,47.3633995
1071,-122.3010025,47.3633003
1072,-122.288002,47.3642006
1073,-122.2779999,47.3650017
1074,-122.2519989,47.3749008
1075,-122.2570038,47.3418999
1076,-122.2829971,47.3535995
1077,-122.2799988,47.3456993
1078,-122.3000031,47.3555984
1079,-122.2979965,47.3457985
1080,-122.3079987,47.3530006
1081,-122.3059998,47.3466988
1082,-122.3160019,47.354599
1083,-122.3160019,47.3436012
1084,-122.3259964,47.3390007
1085,-122.3430023,47.3350983
1086,-122.3600006,47.3264008
1087,-122.3430023,47.3266983
1088,-122.3290024,47.3269997
1089,-122.3170013,47.3282013
1090,-122.3079987,47.3400002
1091,-122.302002,47.3330994
1092,-122.3079987,47.3256989
1093,-122.2959976,47.3396988
1094,-122.2829971,47.3391991
1095,-122.2799988,47.3321991
1096,-122.2639999,47.3321991
1097,-122.2539978,47.3247986
1098,-122.2470016,47.3325996
1099,-122.2529984,47.3162994
1100,-122.2679977,47.3112984
1101,-122.2750015,47.3212013
1102,-122.2860031,47.3237991
1103,-122.2990036,47.3185005
1104,-122.3089981,47.3191986
1105,-122.3170013,47.3188019
1106,-122.3290024,47.3191986
1107,-122.3389969,47.3190994
1108,-122.3519974,47.3186989
1109,-122.3700027,47.3185005
1110,-122.3960037,47.3241997
1111,-122.3830032,47.3193016
1112,-122.3970032,47.3186989
1113,-122.3960037,47.3091011
1114,-122.3850021,47.3115997
1115,-122.3820038,47.3031998
1116,-122.3669968,47.3120995
