geoid10,Sum_acres_res,Sum_acres_sf8_7,prct_sf,CNTY,TRACT,BG,Total_pop,White_non_Hisp,Black_non_Hisp,AIAN_non_Hisp,API_non_Hisp,Other_2_non_Hisp,Hispanic_or_Latino,Total_Minority,pWhite_non_Hisp,pBlack_non_Hisp,pAIAN_non_Hisp,pAPI_non_Hisp,pOther_2__non_Hisp,pHispanic_or_Latino,pTotal_Minority,White__Black,White_AIAN,White__API,White__Other_2_,White__Hispanic,White__Minority,Black__AIAN,Black__API,Black__Other_2_,Black__Hispanic,AIAN__Asian,AIAN__Other_2_,AIAN__Hispanic,API__Other_2_,API__Hispanic,Other_2___Hispanic
5.30611E+11,107.7214059,97.50550831,0.905163718,61,51300,6,827,738,46,0,43,0,0,89,0.0003,0.0002,0,0.0001,0,0,0.0001,0.7395,2.7809,2.0291,2.7809,2.7809,2.181,2.0415,1.2896,2.0415,2.0415,-0.7518,0,0,0.7518,0.7518,0
5.30611E+11,184.1337558,45.24012274,0.245691631,61,51400,1,1927,1098,209,19,95,143,363,829,0.0004,0.0009,0.0007,0.0002,0.0006,0.0009,0.0006,-5.1379,-2.4973,2.4765,-1.6331,-4.7223,-1.4509,2.6406,7.6144,3.5047,0.4156,4.9738,0.8641,-2.225,-4.1096,-7.1988,-3.0892
5.30611E+11,157.4951324,106.8031638,0.678136284,61,51400,2,1627,721,142,0,323,107,334,906,0.0003,0.0006,0,0.0006,0.0004,0.0008,0.0006,-3.585,2.7169,-2.9305,-1.601,-5.4351,-3.3906,6.3019,0.6545,1.984,-1.8501,-5.6474,-4.3179,-8.152,1.3295,-2.5046,-3.8341
5.30611E+11,62.4637965,17.52093508,0.280497441,61,51400,3,1172,191,182,0,258,16,525,981,0.0001,0.0008,0,0.0005,0.0001,0.0013,0.0007,-7.3574,0.7197,-3.7912,0.0741,-12.0941,-5.8933,8.0771,3.5662,7.4314,-4.7367,-4.5109,-0.6457,-12.8138,3.8652,-8.3029,-12.1681
5.30611E+11,78.64688994,25.42627557,0.323296644,61,51400,4,1989,910,72,3,498,36,470,1079,0.0003,0.0003,0.0001,0.0009,0.0001,0.0011,0.0007,0.2337,2.3815,-5.278,1.9763,-8.0423,-3.8446,2.1477,-5.5118,1.7426,-8.276,-7.6595,-0.4052,-10.4238,7.2544,-2.7643,-10.0186
5.30611E+11,64.47281207,47.23537719,0.732640251,61,51400,5,1530,755,0,0,113,86,576,775,0.0003,0,0,0.0002,0.0003,0.0014,0.0005,2.845,2.845,0.8693,-0.6255,-11.2135,-2.3794,0,-1.9757,-3.4705,-14.0586,-1.9757,-3.4705,-14.0586,-1.4947,-12.0828,-10.5881
5.30611E+11,136.9150635,91.86766493,0.670982889,61,51500,1,1230,979,18,0,114,18,101,251,0.0004,0.0001,0,0.0002,0.0001,0.0002,0.0002,2.8903,3.6891,1.6959,2.9627,1.224,1.9971,0.7988,-1.1944,0.0725,-1.6663,-1.9932,-0.7264,-2.4651,1.2668,-0.4719,-1.7388
5.30611E+11,64.77400292,,0,61,51500,2,1509,518,192,0,85,468,246,991,0.0002,0.0009,0,0.0001,0.0019,0.0006,0.0007,-6.569,1.9519,0.4658,-16.9338,-4.0522,-4.7285,8.5209,7.0348,-10.3648,2.5167,-1.4862,-18.8857,-6.0042,-17.3996,-4.518,12.8816
5.30611E+11,110.2113511,41.21761175,0.373986992,61,51500,3,1756,1036,258,5,189,219,49,720,0.0004,0.0011,0.0002,0.0003,0.0009,0.0001,0.0005,-7.5461,2.1579,0.5994,-4.9337,2.7079,-0.9497,9.704,8.1455,2.6124,10.254,-1.5585,-7.0916,0.55,-5.5331,2.1086,7.6416
5.30611E+11,126.5466018,105.4838183,0.833557099,61,51500,4,1342,884,0,0,319,113,26,458,0.0003,0,0,0.0006,0.0005,0.0001,0.0003,3.3311,3.3311,-2.2463,-1.2289,2.6965,0.2437,0,-5.5774,-4.56,-0.6346,-5.5774,-4.56,-0.6346,1.0174,4.9429,3.9254
5.30611E+11,97.86631297,97.86631297,1,61,51601,1,1033,521,70,0,225,138,79,512,0.0002,0.0003,0,0.0004,0.0006,0.0002,0.0003,-1.1433,1.9632,-1.9707,-3.6056,0.0351,-1.4882,3.1066,-0.8274,-2.4623,1.1784,-3.9339,-5.5689,-1.9282,-1.6349,2.0058,3.6407
5.30611E+11,145.1627034,17.73693527,0.122186587,61,51601,2,1898,654,158,0,536,61,489,1244,0.0002,0.0007,0,0.0009,0.0002,0.0012,0.0008,-4.5476,2.4644,-6.9071,0.0028,-9.4707,-5.9215,7.012,-2.3595,4.5504,-4.9231,-9.3715,-2.4616,-11.9351,6.9099,-2.5636,-9.4735
5.30611E+11,88.22182173,82.59292714,0.936196119,61,51601,3,1051,788,62,11,99,34,57,263,0.0003,0.0003,0.0004,0.0002,0.0001,0.0001,0.0002,0.2178,-0.8718,1.2384,1.5973,1.5781,1.1964,-1.0896,1.0206,1.3795,1.3603,2.1103,2.4691,2.45,0.3589,0.3397,-0.0192
5.30611E+11,103.3397798,102.356026,0.990480396,61,51601,4,790,710,0,0,50,22,8,80,0.0003,0,0,0.0001,0.0001,0,0.0001,2.6754,2.6754,1.8012,1.7876,2.4802,2.1361,0,-0.8742,-0.8878,-0.1953,-0.8742,-0.8878,-0.1953,-0.0136,0.679,0.6925
5.30611E+11,154.1357844,96.1135339,0.62356405,61,51602,1,1579,1023,94,0,221,105,136,556,0.0004,0.0004,0,0.0004,0.0004,0.0003,0.0004,-0.3168,3.8549,-0.0091,-0.3823,0.5355,0.1068,4.1717,0.3077,-0.0655,0.8523,-3.864,-4.2372,-3.3194,-0.3732,0.5446,0.9178
5.30611E+11,125.5752231,111.3544814,0.886755195,61,51602,2,1144,974,0,0,70,96,4,170,0.0004,0,0,0.0001,0.0004,0,0.0001,3.6702,3.6702,2.4464,-0.2038,3.5726,2.5243,0,-1.2239,-3.874,-0.0976,-1.2239,-3.874,-0.0976,-2.6501,1.1263,3.7764
5.30611E+11,128.7001562,128.7001562,1,61,51602,3,1249,766,73,71,169,46,124,483,0.0003,0.0003,0.0025,0.0003,0.0002,0.0003,0.0003,-0.3533,-21.9066,-0.0684,1.0302,-0.14,-0.3695,-21.5534,0.2849,1.3834,0.2132,21.8383,22.9368,21.7666,1.0985,-0.0717,-1.1702
5.30611E+11,124.4015559,90.9066569,0.730751768,61,51701,1,1109,848,0,0,142,104,15,261,0.0003,0,0,0.0002,0.0004,0,0.0002,3.1955,3.1955,0.7127,-1.0014,2.8293,1.436,0,-2.4828,-4.1968,-0.3661,-2.4828,-4.1968,-0.3661,-1.7141,2.1166,3.8307
5.30611E+11,100.5217876,80.51191011,0.800939896,61,51701,2,1515,921,0,0,506,88,0,594,0.0003,0,0,0.0009,0.0004,0,0.0004,3.4705,3.4705,-5.3765,-0.0806,3.4705,-0.5337,0,-8.847,-3.5512,0,-8.847,-3.5512,0,5.2958,8.847,3.5512
5.30611E+11,94.73585613,51.74965536,0.546252047,61,51701,3,2315,651,812,0,41,198,613,1664,0.0002,0.0036,0,0.0001,0.0008,0.0015,0.0011,-33.5832,2.4531,1.7363,-5.537,-12.5085,-8.7641,36.0364,35.3195,28.0462,21.0747,-0.7169,-7.9901,-14.9616,-7.2733,-14.2448,-6.9715
5.30611E+11,112.4702608,32.6640161,0.290423583,61,51701,4,1389,556,88,0,420,105,220,833,0.0002,0.0004,0,0.0007,0.0004,0.0005,0.0006,-1.8103,2.0951,-5.2482,-2.1421,-3.2745,-3.5202,3.9054,-3.4379,-0.3318,-1.4642,-7.3434,-4.2372,-5.3696,3.1062,1.9738,-1.1324
5.30611E+11,177.6555437,71.28018324,0.401226901,61,51702,1,1360,892,150,0,180,39,99,468,0.0003,0.0007,0,0.0003,0.0002,0.0002,0.0003,-3.2957,3.3613,0.2141,1.7874,0.9449,0.2064,6.657,3.5098,5.0832,4.2406,-3.1472,-1.5738,-2.4163,1.5733,0.7308,-0.8425
5.30611E+11,130.1952288,98.43471632,0.756054713,61,51702,2,2295,1117,157,6,470,62,483,1178,0.0004,0.0007,0.0002,0.0008,0.0003,0.0012,0.0008,-2.7585,2.1139,-4.0085,1.7071,-7.5796,-3.7319,4.8724,-1.2499,4.4657,-4.8211,-6.1224,-0.4068,-9.6935,5.7156,-3.5711,-9.2867
5.30611E+11,124.6830688,124.6830688,1,61,51702,3,1289,948,59,0,253,23,6,341,0.0004,0.0003,0,0.0004,0.0001,0,0.0002,0.9539,3.5723,-0.8512,2.6441,3.4258,1.2735,2.6184,-1.8051,1.6903,2.472,-4.4235,-0.9281,-0.1464,3.4953,4.2771,0.7817
5.30611E+11,137.2893983,113.6522432,0.827829713,61,51802,1,2330,1203,0,0,845,149,133,1127,0.0005,0,0,0.0015,0.0006,0.0003,0.0008,4.5332,4.5332,-10.241,-1.4796,1.287,-3.0641,0,-14.7741,-6.0128,-3.2462,-14.7741,-6.0128,-3.2462,8.7614,11.528,2.7666
5.30611E+11,323.1277783,110.0292996,0.34051328,61,51802,2,2952,1744,262,12,589,150,195,1208,0.0007,0.0012,0.0004,0.001,0.0006,0.0005,0.0008,-5.0557,2.3814,-3.7264,0.5187,1.8124,-1.5715,7.4371,1.3293,5.5744,6.8681,-6.1078,-1.8627,-0.569,4.2451,5.5388,1.2937
5.30611E+11,159.8364246,83.91284742,0.52499202,61,51802,3,1372,356,139,0,509,148,220,1016,0.0001,0.0006,0,0.0009,0.0006,0.0005,0.0007,-4.8273,1.3415,-7.558,-4.6309,-4.0281,-5.5075,6.1688,-2.7307,0.1964,0.7992,-8.8994,-5.9724,-5.3696,2.927,3.5299,0.6028
5.30611E+11,104.1105272,,0,61,51803,1,3258,1170,214,12,196,282,1384,2088,0.0004,0.0009,0.0004,0.0003,0.0011,0.0034,0.0014,-5.0884,0.2184,0.9819,-6.9711,-29.3708,-9.6667,5.3069,6.0704,-1.8826,-24.2823,0.7635,-7.1895,-29.5892,-7.953,-30.3527,-22.3997
5.30611E+11,162.672435,,0,61,51803,2,2891,1294,119,13,544,308,613,1597,0.0005,0.0005,0.0005,0.001,0.0012,0.0015,0.0011,-0.4051,0.3365,-4.6353,-7.553,-10.0855,-5.8895,0.7416,-4.2302,-7.1479,-9.6804,-4.9718,-7.8895,-10.422,-2.9177,-5.4502,-2.5325
5.30611E+11,72.28976173,,0,61,51803,3,1172,556,0,17,109,132,358,616,0.0002,0,0.0006,0.0002,0.0005,0.0009,0.0004,2.0951,-3.8412,0.1894,-3.2316,-6.6427,-2.0574,-5.9364,-1.9058,-5.3267,-8.7378,4.0306,0.6096,-2.8014,-3.421,-6.832,-3.411
5.30611E+11,290.6100325,,0,61,51804,1,4765,1644,179,6,1796,410,730,3121,0.0006,0.0008,0.0002,0.0031,0.0017,0.0018,0.0021,-1.749,4.0998,-25.2066,-10.3502,-11.6223,-14.8441,5.8488,-23.4576,-8.6012,-9.8733,-29.3064,-14.45,-15.7221,14.8564,13.5843,-1.2721
5.30611E+11,261.7837438,,0,61,51804,2,2344,956,242,24,604,440,78,1388,0.0004,0.0011,0.0008,0.0011,0.0018,0.0002,0.0009,-7.1375,-4.7783,-6.958,-14.1534,1.6987,-5.7543,2.3591,0.1795,-7.0159,8.8361,-2.1797,-9.3751,6.477,-7.1954,8.6567,15.8521
5.30611E+11,220.6992774,114.1104829,0.517040582,61,51905,1,2404,1094,223,0,455,188,444,1310,0.0004,0.001,0,0.0008,0.0008,0.0011,0.0009,-5.7743,4.1224,-3.8329,-3.4641,-6.7144,-4.7084,9.8967,1.9414,2.3101,-0.9401,-7.9553,-7.5866,-10.8368,0.3687,-2.8815,-3.2502
5.30611E+11,146.4491056,91.98728002,0.628117732,61,51905,2,1419,608,114,0,351,80,266,811,0.0002,0.0005,0,0.0006,0.0003,0.0006,0.0005,-2.7682,2.2911,-3.8459,-0.9373,-4.2012,-3.176,5.0593,-1.0777,1.831,-1.433,-6.1369,-3.2283,-6.4923,2.9086,-0.3554,-3.264
5.30611E+11,167.8187528,147.9200788,0.88142759,61,51905,3,913,606,0,0,0,40,267,307,0.0002,0,0,0,0.0002,0.0007,0.0002,2.2835,2.2835,2.2835,0.6694,-4.2332,0.214,0,0,-1.6142,-6.5167,0,-1.6142,-6.5167,-1.6142,-6.5167,-4.9026
5.30611E+11,145.9402552,129.3551991,0.886357222,61,51905,4,1599,1168,66,0,178,84,103,431,0.0004,0.0003,0,0.0003,0.0003,0.0003,0.0003,1.4722,4.4013,1.2891,1.0115,1.8873,1.4959,2.9291,-0.1831,-0.4607,0.4151,-3.1122,-3.3897,-2.5139,-0.2776,0.5982,0.8758
5.30611E+11,70.49734564,47.50378896,0.67383798,61,51905,5,1310,805,232,9,196,68,0,505,0.0003,0.001,0.0003,0.0003,0.0003,0,0.0003,-7.2627,-0.1094,-0.3935,0.2893,3.0334,-0.3709,7.1533,6.8692,7.552,10.2961,-0.2841,0.3987,3.1428,0.6828,3.4269,2.7441
5.30611E+11,135.9658115,90.30830699,0.664198639,61,51905,6,1296,773,28,0,353,62,80,523,0.0003,0.0001,0,0.0006,0.0003,0.0002,0.0004,1.6702,2.9128,-3.2591,0.4109,0.9603,-0.6128,1.2426,-4.9293,-1.2593,-0.7099,-6.1719,-2.502,-1.9526,3.67,4.2193,0.5494
5.30611E+11,91.92362619,74.68591383,0.81247789,61,51905,7,925,738,86,0,62,0,39,187,0.0003,0.0004,0,0.0001,0,0.0001,0.0001,-1.0357,2.7809,1.6969,2.7809,1.8291,1.5204,3.8167,2.7326,3.8167,2.8648,-1.084,0,-0.9519,1.084,0.1321,-0.9519
5.30611E+11,1357.903093,1357.903093,1,61,51912,1,1509,1271,0,0,140,59,39,238,0.0005,0,0,0.0002,0.0002,0.0001,0.0002,4.7894,4.7894,2.3416,2.4085,3.8375,3.185,0,-2.4478,-2.3809,-0.9519,-2.4478,-2.3809,-0.9519,0.0669,1.4959,1.429
5.30611E+11,1411.795979,1411.795979,1,61,51912,2,900,647,4,0,18,111,120,253,0.0002,0,0,0,0.0004,0.0003,0.0002,2.2605,2.438,2.1233,-2.0413,-0.4908,0.7325,0.1775,-0.1372,-4.3018,-2.7513,-0.3147,-4.4793,-2.9289,-4.1646,-2.6142,1.5504
5.30611E+11,211.8638519,211.8638519,1,61,51913,1,1851,1406,0,0,213,145,87,445,0.0005,0,0,0.0004,0.0006,0.0002,0.0003,5.2981,5.2981,1.574,-0.5532,3.1747,2.2983,0,-3.7241,-5.8514,-2.1234,-3.7241,-5.8514,-2.1234,-2.1272,1.6007,3.7279
5.30611E+11,138.5275842,99.40765686,0.717601894,61,51913,2,877,563,0,0,223,39,52,314,0.0002,0,0,0.0004,0.0002,0.0001,0.0002,2.1215,2.1215,-1.7775,0.5477,0.8523,0.0048,0,-3.899,-1.5738,-1.2692,-3.899,-1.5738,-1.2692,2.3252,2.6298,0.3046
5.30611E+11,171.6222839,168.7650082,0.983351371,61,51913,3,1031,687,45,0,146,115,38,344,0.0003,0.0002,0,0.0003,0.0005,0.0001,0.0002,0.5917,2.5888,0.0361,-2.052,1.6613,0.2698,1.9971,-0.5556,-2.6436,1.0696,-2.5527,-4.6407,-0.9275,-2.088,1.6252,3.7133
5.30611E+11,301.910056,301.910056,1,61,51913,4,1210,1029,24,0,29,39,89,181,0.0004,0.0001,0,0.0001,0.0002,0.0002,0.0001,2.8124,3.8775,3.3705,2.3037,1.7053,2.6574,1.0651,0.5581,-0.5087,-1.1071,-0.507,-1.5738,-2.1722,-1.0668,-1.6652,-0.5984
5.30611E+11,120.6730919,119.7213715,0.992113235,61,51914,1,772,701,0,0,6,19,46,71,0.0003,0,0,0,0.0001,0.0001,0,2.6415,2.6415,2.5366,1.8748,1.5188,2.1629,0,-0.1049,-0.7667,-1.1227,-0.1049,-0.7667,-1.1227,-0.6618,-1.0178,-0.356
5.30611E+11,189.0731147,189.0731147,1,61,51914,2,1046,786,52,0,111,97,0,260,0.0003,0.0002,0,0.0002,0.0004,0,0.0002,0.6541,2.9618,1.0211,-0.9525,2.9618,1.2091,2.3077,0.367,-1.6066,2.3077,-1.9407,-3.9144,0,-1.9736,1.9407,3.9144
5.30611E+11,209.4319111,208.1940282,0.99408933,61,51914,3,1413,979,0,11,313,72,38,434,0.0004,0,0.0004,0.0005,0.0003,0.0001,0.0003,3.6891,-0.1521,-1.7835,0.7836,2.7616,0.7634,-3.8412,-5.4725,-2.9055,-0.9275,-1.6314,0.9357,2.9137,2.567,4.5451,1.978
5.30611E+11,155.5985738,155.5985738,1,61,51914,4,935,843,0,0,0,32,60,92,0.0003,0,0,0,0.0001,0.0001,0.0001,3.1766,3.1766,3.1766,1.8853,1.7122,2.5564,0,0,-1.2913,-1.4644,0,-1.2913,-1.4644,-1.2913,-1.4644,-0.1731
5.30611E+11,452.4620223,447.3324944,0.988663075,61,51915,1,2674,1677,48,24,547,278,100,997,0.0006,0.0002,0.0008,0.001,0.0011,0.0002,0.0007,4.1891,-2.0615,-3.2445,-4.8991,3.8786,-0.4016,-6.2505,-7.4336,-9.0882,-0.3105,-1.1831,-2.8377,5.94,-1.6546,7.1231,8.7777
5.30611E+11,183.3595291,129.0390879,0.703749015,61,51915,2,1631,848,73,34,500,130,46,783,0.0003,0.0003,0.0012,0.0009,0.0005,0.0001,0.0005,-0.0443,-8.6773,-5.5466,-2.0506,2.0727,-2.0829,-8.633,-5.5024,-2.0063,2.117,3.1307,6.6267,10.75,3.496,7.6194,4.1233
5.30611E+11,95.63486302,95.63422228,0.9999933,61,51915,3,1255,947,0,6,47,128,127,308,0.0004,0,0.0002,0.0001,0.0005,0.0003,0.0002,3.5685,1.4733,2.7467,-1.5968,0.4688,1.4922,-2.0952,-0.8218,-5.1653,-3.0997,1.2734,-3.0701,-1.0045,-4.3436,-2.278,2.0656
5.30611E+11,252.5341098,252.5047529,0.999883751,61,51915,4,2475,1948,0,0,262,147,118,527,0.0007,0,0,0.0005,0.0006,0.0003,0.0004,7.3405,7.3405,2.7596,1.4084,4.4604,3.7879,0,-4.5809,-5.9321,-2.8801,-4.5809,-5.9321,-2.8801,-1.3512,1.7008,3.052
5.30611E+11,263.2345785,197.3851369,0.749845017,61,51916,1,728,597,9,6,79,37,0,131,0.0002,0,0.0002,0.0001,0.0001,0,0.0001,1.8502,0.1544,0.8684,0.7565,2.2496,1.3665,-1.6958,-0.9818,-1.0937,0.3994,0.7139,0.6021,2.0952,-0.1119,1.3812,1.4931
5.30611E+11,165.3266474,152.9125591,0.924911752,61,51916,2,1138,764,0,0,219,133,22,374,0.0003,0,0,0.0004,0.0005,0.0001,0.0003,2.8789,2.8789,-0.9501,-2.4882,2.342,0.3577,0,-3.829,-5.3671,-0.537,-3.829,-5.3671,-0.537,-1.5381,3.2921,4.8301
5.30611E+11,238.6627583,233.2681873,0.977396679,61,51916,3,2067,1689,30,25,156,88,79,378,0.0006,0.0001,0.0009,0.0003,0.0004,0.0002,0.0003,5.0331,-2.3654,3.637,2.8134,4.4364,3.8164,-7.3986,-1.3961,-2.2198,-0.5968,6.0024,5.1788,6.8018,-0.8236,0.7994,1.623
5.30611E+11,168.188744,167.1449127,0.993793691,61,51917,1,1486,1116,0,0,229,57,84,370,0.0004,0,0,0.0004,0.0002,0.0002,0.0002,4.2053,4.2053,0.2015,1.9051,2.1551,1.7111,0,-4.0039,-2.3002,-2.0502,-4.0039,-2.3002,-2.0502,1.7037,1.9537,0.25
5.30611E+11,168.0254007,167.1029448,0.994510021,61,51917,2,1035,942,29,0,28,9,27,93,0.0004,0.0001,0,0,0,0.0001,0.0001,2.2627,3.5497,3.0601,3.1865,2.8907,2.9227,1.287,0.7975,0.9238,0.628,-0.4896,-0.3632,-0.659,0.1264,-0.1694,-0.2958
5.30611E+11,354.4459904,327.4903196,0.92394985,61,51917,3,1814,1375,5,0,230,112,92,439,0.0005,0,0,0.0004,0.0005,0.0002,0.0003,4.9594,5.1813,1.1599,0.6616,2.9358,2.2219,0.2219,-3.7995,-4.2978,-2.0236,-4.0214,-4.5197,-2.2455,-0.4983,1.7759,2.2742
5.30611E+11,215.8197062,202.1388062,0.936609588,61,51918,1,727,629,0,0,44,0,54,98,0.0002,0,0,0.0001,0,0.0001,0.0001,2.3702,2.3702,1.6009,2.3702,1.0522,1.7096,0,-0.7693,0,-1.318,-0.7693,0,-1.318,0.7693,-0.5487,-1.318
5.30611E+11,119.7750894,119.7750894,1,61,51918,2,1382,954,15,0,307,106,0,428,0.0004,0.0001,0,0.0005,0.0004,0,0.0003,2.9292,3.5949,-1.7728,-0.6827,3.5949,0.7097,0.6657,-4.7019,-3.6118,0.6657,-5.3676,-4.2775,0,1.0901,5.3676,4.2775
5.30611E+11,388.8473822,341.6983358,0.878746654,61,51918,3,1882,1012,72,0,501,58,239,870,0.0004,0.0003,0,0.0009,0.0002,0.0006,0.0006,0.6181,3.8134,-4.9461,1.4729,-2.0199,-2.0513,3.1953,-5.5642,0.8548,-2.638,-8.7596,-2.3405,-5.8333,6.419,2.9262,-3.4928
5.30611E+11,335.5572314,273.3952785,0.814750072,61,51918,4,1433,1282,4,0,43,24,80,151,0.0005,0,0,0.0001,0.0001,0.0002,0.0001,4.6533,4.8309,4.079,3.8624,2.8783,3.8129,0.1775,-0.5743,-0.791,-1.7751,-0.7518,-0.9685,-1.9526,-0.2167,-1.2008,-0.9841
5.30611E+11,270.402351,222.773928,0.823860914,61,51921,1,2228,1334,9,0,425,144,316,894,0.0005,0,0,0.0007,0.0006,0.0008,0.0006,4.6274,5.0268,-2.404,-0.7842,-2.6859,-0.9998,0.3994,-7.0314,-5.4116,-7.3133,-7.4308,-5.811,-7.7127,1.6198,-0.2819,-1.9017
5.30611E+11,133.6667539,32.10709274,0.240202532,61,51921,2,1947,941,0,0,633,124,249,1006,0.0004,0,0,0.0011,0.0005,0.0006,0.0007,3.5459,3.5459,-7.5216,-1.458,-2.5315,-3.2357,0,-11.0675,-5.0039,-6.0774,-11.0675,-5.0039,-6.0774,6.0636,4.9901,-1.0735
5.30611E+11,194.3517127,128.428136,0.660802698,61,51921,3,1406,901,11,0,181,21,292,505,0.0003,0,0,0.0003,0.0001,0.0007,0.0003,2.907,3.3952,0.2305,2.5477,-3.7317,-0.0091,0.4882,-2.6765,-0.3593,-6.6387,-3.1646,-0.8474,-7.1269,2.3172,-3.9623,-6.2795
5.30611E+11,236.1396633,151.0988068,0.63987051,61,51922,1,2118,1000,53,0,757,208,100,1118,0.0004,0.0002,0,0.0013,0.0008,0.0002,0.0008,1.4161,3.7682,-9.4673,-4.6254,1.3275,-3.7684,2.3521,-10.8834,-6.0415,-0.0886,-13.2355,-8.3937,-2.4407,4.8419,10.7948,5.9529
5.30611E+11,328.3435856,247.2042673,0.752882889,61,51922,2,1378,819,14,8,322,151,64,559,0.0003,0.0001,0.0003,0.0006,0.0006,0.0002,0.0004,2.4649,0.2926,-2.5437,-3.0073,1.5241,-0.6821,-2.1723,-5.0086,-5.4722,-0.9407,-2.8363,-3.2999,1.2315,-0.4636,4.0678,4.5314
5.30611E+11,224.3684293,168.605607,0.751467608,61,51922,3,2552,1460,36,42,566,175,273,1092,0.0006,0.0002,0.0015,0.001,0.0007,0.0007,0.0007,3.9039,-9.1647,-4.3944,-1.5604,-1.1616,-1.8597,-13.0687,-8.2984,-5.4643,-5.0655,4.7703,7.6044,8.0032,2.8341,3.2329,0.3988
5.30611E+11,226.6340112,124.0817318,0.547498282,61,51923,1,3148,1753,122,0,943,112,218,1395,0.0007,0.0005,0,0.0016,0.0005,0.0005,0.0009,1.1914,6.6057,-9.8819,2.086,1.2849,-2.7982,5.4143,-11.0732,0.8947,0.0936,-16.4876,-4.5197,-5.3208,11.9679,11.1668,-0.8011
5.30611E+11,127.8975063,47.21617491,0.369171974,61,51923,2,1821,1263,68,98,235,119,38,558,0.0005,0.0003,0.0034,0.0004,0.0005,0.0001,0.0004,1.7414,-29.4622,0.6505,-0.0429,3.8318,0.9977,-31.2036,-1.091,-1.7843,2.0903,30.1127,29.4193,33.294,-0.6934,3.1813,3.8747
5.30611E+11,239.3320433,237.934662,0.994161328,61,51923,3,2973,2122,36,1,398,4,412,851,0.0008,0.0002,0,0.0007,0,0.001,0.0006,6.3985,7.647,1.0375,7.8347,-2.0596,2.2595,1.2485,-5.361,1.4363,-8.4581,-6.6095,0.1878,-9.7066,6.7973,-3.0971,-9.8944
5.30611E+11,250.7237749,73.67542927,0.293850989,61,51924,1,3872,1754,279,62,1391,144,242,2118,0.0007,0.0012,0.0022,0.0024,0.0006,0.0006,0.0014,-5.7725,-15.0409,-17.711,0.7985,0.7029,-7.6682,-9.2684,-11.9385,6.571,6.4754,-2.6702,15.8393,15.7438,18.5095,18.4139,-0.0955
5.30611E+11,180.1505991,178.8901788,0.993003519,61,51924,2,1509,874,0,62,388,185,0,635,0.0003,0,0.0022,0.0007,0.0007,0,0.0004,3.2934,-18.3569,-3.4904,-4.1721,3.2934,-0.9872,-21.6503,-6.7839,-7.4655,0,14.8665,14.1848,21.6503,-0.6817,6.7839,7.4655
5.30611E+11,220.3863191,127.2908721,0.577580644,61,51924,3,2788,1540,0,0,769,142,337,1248,0.0006,0,0,0.0013,0.0006,0.0008,0.0008,5.8031,5.8031,-7.6423,0.0728,-2.4222,-2.6099,0,-13.4453,-5.7303,-8.2252,-13.4453,-5.7303,-8.2252,7.715,5.2201,-2.4949
5.30611E+11,389.4462281,389.4462281,1,61,51925,1,3351,1613,19,0,1558,125,36,1738,0.0006,0.0001,0,0.0027,0.0005,0.0001,0.0012,5.2349,6.0781,-21.1622,1.0339,5.1995,-5.6379,0.8432,-26.3971,-4.2011,-0.0354,-27.2403,-5.0443,-0.8787,22.1961,26.3617,4.1656
5.30611E+11,328.3670151,309.6444928,0.942982938,61,51925,2,1770,995,0,0,490,54,231,775,0.0004,0,0,0.0009,0.0002,0.0006,0.0005,3.7494,3.7494,-4.8179,1.5703,-1.8887,-1.475,0,-8.5672,-2.1791,-5.6381,-8.5672,-2.1791,-5.6381,6.3881,2.9292,-3.4589
5.30611E+11,357.9572082,203.04099,0.567221403,61,51925,3,1159,371,19,0,598,130,41,788,0.0001,0.0001,0,0.001,0.0005,0.0001,0.0005,0.5548,1.398,-9.0575,-3.848,0.3973,-3.914,0.8432,-9.6123,-4.4028,-0.1575,-10.4555,-5.246,-1.0007,5.2095,9.4548,4.2453
5.30611E+11,374.4572655,271.2006389,0.724249905,61,51925,4,2339,921,121,0,886,49,362,1418,0.0003,0.0005,0,0.0015,0.0002,0.0009,0.001,-1.8994,3.4705,-12.0204,1.4932,-5.3649,-6.0884,5.3699,-10.121,3.3926,-3.4655,-15.491,-1.9774,-8.8354,13.5136,6.6556,-6.8581
5.30611E+11,1031.869799,1031.869799,1,61,51926,1,1881,1582,15,1,140,81,62,299,0.0006,0.0001,0,0.0002,0.0003,0.0002,0.0002,5.2956,5.6121,3.5135,2.6926,4.4481,3.9457,0.3165,-1.7821,-2.603,-0.8476,-2.0986,-2.9195,-1.164,-0.8209,0.9345,1.7554
5.30611E+11,472.7568244,472.7568244,1,61,51926,2,881,707,54,9,111,0,0,174,0.0003,0.0002,0.0003,0.0002,0,0,0.0001,0.2676,-0.4787,0.7234,2.6641,2.6641,1.4912,-0.7463,0.4558,2.3965,2.3965,1.202,3.1428,3.1428,1.9407,1.9407,0
5.30611E+11,381.4198056,370.7534272,0.972035069,61,51926,3,2883,1429,104,8,1108,69,165,1454,0.0005,0.0005,0.0003,0.0019,0.0003,0.0004,0.001,0.7693,2.5912,-13.9877,2.6003,1.3576,-4.4168,1.8219,-14.757,1.8311,0.5883,-16.5789,0.0092,-1.2336,16.588,15.3453,-1.2428
