TractIDInt,TractID,GEOID10,White_Black_Dissim,White_AIAN_Dissim,White_API_Dissim,White_Other2_Dissim,White_Hispanic_Dissim,White_Minority_Dissim,Black_AIAN_Dissim,Black_API_Dissim,Black_Other_Dissim,Black_Hispanic_Dissim,AIAN_Asian_Dissim,AIAN_Other_dissim,AIAN_Hispanic_Dissim,"API_Other_Disim
Other/2+",API_Hispanic_Dissim,Other_Hispanic_Dissim
53033032318,53033032318,530330323182,4.080982058,-1.15699678,-4.363871127,1.780795622,4.080982058,0.339657886,-5.237978839,-8.444853185,-2.300186436,0,-3.206874347,2.937792402,5.237978839,6.144666749,8.444853185,2.300186436
53033032318,53033032318,530330323183,1.420632432,1.82005017,-6.484929671,0.851550618,-0.937964547,-2.366188228,0.399417738,-7.905562103,-0.569081814,-2.35859698,-8.304979841,-0.968499552,-2.758014718,7.336480289,5.546965123,-1.789515165
53033032318,53033032318,530330323184,-0.117984991,2.411660681,-20.92970371,0.030765949,2.411660681,-7.369711165,2.529645672,-20.81171872,0.14875094,2.529645672,-23.34136439,-2.380894732,0,20.96046966,23.34136439,2.380894732
53033032319,53033032319,530330323191,2.279772987,2.279772987,1.895121289,0.907731955,2.279772987,1.902270008,0,-0.384651698,-1.372041032,0,-0.384651698,-1.372041032,0,-0.987389334,0.384651698,1.372041032
53033032319,53033032319,530330323192,7.043641721,7.08802147,5.846645536,0.348878753,4.81815095,4.849968091,0.044379749,-1.196996185,-6.694762968,-2.225490771,-1.241375934,-6.739142716,-2.26987052,-5.497766782,-1.028494586,4.469272197
53033032319,53033032319,530330323193,0.386185388,4.868539999,1.249317206,3.375436523,-0.720711065,0.999134459,4.482354612,0.863131818,2.989251136,-1.106896453,-3.619222794,-1.493103476,-5.589251065,2.126119318,-1.970028271,-4.096147589
53033032319,53033032319,530330323194,4.175187554,4.175187554,3.877956696,1.794292822,2.466682861,3.190983357,0,-0.297230857,-2.380894732,-1.708504692,-0.297230857,-2.380894732,-1.708504692,-2.083663875,-1.411273835,0.67239004
53033032320,53033032320,530330323201,3.753586723,4.374903204,2.521581387,1.671175288,1.909775005,2.433459309,0.621316481,-1.232005336,-2.082411435,-1.843811718,-1.853321817,-2.703727916,-2.465128199,-0.850406099,-0.611806382,0.238599717
53033032320,53033032320,530330323202,4.094417847,5.203911563,3.263168905,4.558245195,4.129994328,3.882651134,1.109493716,-0.831248942,0.463827348,0.035576481,-1.940742658,-0.645666368,-1.073917235,1.295076289,0.866825422,-0.428250867
53033032320,53033032320,530330323203,5.321565266,1.524760533,3.355265685,4.236028871,4.047955681,3.957049966,-3.796804733,-1.966299581,-1.085536395,-1.273609585,1.830505152,2.711268338,2.523195148,0.880763186,0.692689996,-0.18807319
53033032321,53033032321,530330323211,3.538358405,3.538358405,2.227045799,0.552151453,2.854956528,2.345179345,0,-1.311312606,-2.986206952,-0.683401877,-1.311312606,-2.986206952,-0.683401877,-1.674894346,0.62791073,2.302805075
53033032321,53033032321,530330323212,1.782821323,2.803555541,1.037654565,1.996472581,0.680128281,1.246355751,1.020734219,-0.745166758,0.213651259,-1.102693042,-1.765900977,-0.80708296,-2.12342726,0.958818017,-0.357526284,-1.3163443
53033032321,53033032321,530330323213,4.186492213,4.186492213,-17.84355957,-1.503442655,2.917317299,-5.608361882,0,-22.03005179,-5.689934868,-1.269174914,-22.03005179,-5.689934868,-1.269174914,16.34011692,20.76087687,4.420759954
53033032321,53033032321,530330323214,2.600071672,-8.923481773,-16.17792485,-0.426489429,-0.524051194,-6.230801601,-11.52355344,-18.77799652,-3.0265611,-3.124122866,-7.254443079,8.496992345,8.399430579,15.75143542,15.65387366,-0.097561766
53033032322,53033032322,530330323221,3.030487619,3.074867368,-0.719197107,1.62211804,1.683656404,0.978377607,0.044379749,-3.749684726,-1.408369579,-1.346831215,-3.794064475,-1.452749328,-1.391210964,2.341315147,2.402853511,0.061538364
53033032322,53033032322,530330323222,2.132812415,2.132812415,-0.38490779,-0.934102834,2.132812415,0.649764995,0,-2.517720204,-3.066915248,0,-2.517720204,-3.066915248,0,-0.549195044,2.517720204,3.066915248
53033032322,53033032322,530330323223,3.597425495,4.529400216,0.368168212,2.995942592,3.65074066,2.284605713,0.931974721,-3.229257283,-0.601482903,0.053315165,-4.161232004,-1.533457624,-0.878659556,2.62777438,3.282572448,0.654798068
53033032323,53033032323,530330323231,3.532114206,4.597228173,2.009571296,0.642521669,0.277152022,1.583945461,1.065113967,-1.52254291,-2.889592537,-3.254962183,-2.587656877,-3.954706504,-4.32007615,-1.367049628,-1.732419274,-0.365369646
53033032323,53033032323,530330323232,4.363598544,4.363598544,-1.283787747,4.363598544,3.021202,1.815453432,0,-5.647386292,0,-1.342396544,-5.647386292,0,-1.342396544,5.647386292,4.304989748,-1.342396544
53033032323,53033032323,530330323233,3.918948606,3.918948606,-3.51182283,0.166012842,-0.571978013,-0.813320888,0,-7.430771436,-3.752935764,-4.49092662,-7.430771436,-3.752935764,-4.49092662,3.677835672,2.939844817,-0.737990855
53033032323,53033032323,530330323234,1.940633204,1.940633204,-6.661577494,1.173904392,-0.256015686,-2.110782702,0,-8.602210698,-0.766728812,-2.19664889,-8.602210698,-0.766728812,-2.19664889,7.835481886,6.405561808,-1.429920078
53033032324,53033032324,530330323241,2.468183978,2.468183978,1.978627272,1.096142946,-3.706840124,0.344729718,0,-0.489556706,-1.372041032,-6.175024102,-0.489556706,-1.372041032,-6.175024102,-0.882484326,-5.685467396,-4.80298307
53033032324,53033032324,530330323242,3.726769396,3.726769396,-3.354318679,2.596853252,0.016873493,-0.216788516,0,-7.081088075,-1.129916144,-3.709895903,-7.081088075,-1.129916144,-3.709895903,5.951171931,3.371192171,-2.579979759
53033032324,53033032324,530330323243,0.423799773,2.909065696,-8.140928534,-1.650953028,-3.973767493,-4.391572284,2.485265923,-8.564728307,-2.074752801,-4.397567265,-11.04999423,-4.560018724,-6.882833189,6.489975506,4.167161041,-2.322814465
53033032324,53033032324,530330323244,-0.237688448,3.534590185,-7.218173187,3.534590185,2.826781099,-1.379689674,3.772278634,-6.980484739,3.772278634,3.064469547,-10.75276337,0,-0.707809087,10.75276337,10.04495429,-0.707809087
53033032325,53033032325,530330323251,1.774831532,1.774831532,0.620876439,-2.502708156,1.774831532,0.615358095,0,-1.153955094,-4.277539688,0,-1.153955094,-4.277539688,0,-3.123584595,1.153955094,4.277539688
53033032325,53033032325,530330323252,-3.021841039,4.966513715,-6.642973894,1.939952614,0.329143836,-2.509393506,7.988354754,-3.621132855,4.961793654,3.350984875,-11.60948761,-3.0265611,-4.637369879,8.582926509,6.97211773,-1.610808779
53033032325,53033032325,530330323253,3.973408587,-15.04331603,-13.68969878,-5.187179293,-1.948607999,-6.369710083,-19.01672461,-17.66310737,-9.16058788,-5.922016587,1.353617248,9.856136734,13.09470803,8.502519486,11.74109078,3.238571293
53033032326,53033032326,530330323261,3.078662713,3.877498188,0.258275395,1.698374196,3.657833299,1.936054293,0.798835475,-2.820387318,-1.380288517,0.579170586,-3.619222794,-2.179123992,-0.219664889,1.440098802,3.399557905,1.959459103
53033032326,53033032326,530330323262,3.063163608,3.64010034,0.912570119,1.460976348,-3.852913096,0.067304283,0.576936732,-2.150593489,-1.60218726,-6.916076704,-2.727530221,-2.179123992,-7.493013436,0.548406229,-4.765483215,-5.313889444
53033032326,53033032326,530330323263,2.690508947,2.690508947,0.977060475,1.358822063,2.470844058,1.746751498,0,-1.713448472,-1.331686884,-0.219664889,-1.713448472,-1.331686884,-0.219664889,0.381761588,1.493783583,1.112021995
53033032327,53033032327,530330323271,8.236171899,11.16523531,7.004003304,9.833548424,9.285880147,8.374409709,2.92906341,-1.232168595,1.597376526,1.049708248,-4.161232004,-1.331686884,-1.879355162,2.82954512,2.281876843,-0.547668277
53033032327,53033032327,530330323272,2.479488637,2.479488637,-0.160620743,2.479488637,-0.620227019,0.605455989,0,-2.640109381,0,-3.099715656,-2.640109381,0,-3.099715656,2.640109381,-0.459606275,-3.099715656
53033032328,53033032328,530330323281,3.357483854,-7.118473823,1.713972054,-0.677930946,1.063206124,1.21380622,-10.47595768,-1.6435118,-4.0354148,-2.29427773,8.832445877,6.440542877,8.181679947,-2.391903,-0.65076593,1.741137071
53033032328,53033032328,530330323282,3.206755062,3.206755062,2.052799968,2.197901361,3.206755062,2.59331272,0,-1.153955094,-1.0088537,0,-1.153955094,-1.0088537,0,0.145101394,1.153955094,1.0088537
53033032328,53033032328,530330323283,0.377343145,3.395166052,-1.60530602,2.62843724,3.151093953,0.813315317,3.017822907,-1.982649165,2.251094095,2.773750808,-5.000472073,-0.766728812,-0.244072099,4.23374326,4.756399974,0.522656713
53033032329,53033032329,530330323291,6.914683358,2.025903109,-22.72098155,4.85662181,5.084142617,-5.455280347,-4.888780249,-29.63566491,-2.058061548,-1.830540742,-24.74688466,2.830718701,3.058239508,27.57760336,27.80512416,0.227520806
53033032329,53033032329,530330323292,6.504455,9.122860169,-30.2864547,-1.086739275,2.557320709,-9.988228172,2.618405169,-36.7909097,-7.591194275,-3.947134291,-39.40931487,-10.20959944,-6.56553946,29.19971542,32.84377541,3.644059984
53033032401,53033032401,530330324011,5.550587786,5.550587786,5.498135282,5.429525342,5.379737317,5.462953166,0,-0.052452504,-0.121062444,-0.170850469,-0.052452504,-0.121062444,-0.170850469,-0.06860994,-0.118397965,-0.049788025
53033032401,53033032401,530330324012,7.129471888,7.129471888,5.223697566,5.192472784,7.129471888,6.07111532,0,-1.905774321,-1.936999104,0,-1.905774321,-1.936999104,0,-0.031224783,1.905774321,1.936999104
53033032401,53033032401,530330324013,5.951696864,6.040456362,5.690773,4.628061181,5.137389596,5.406790646,0.088759497,-0.260923864,-1.323635683,-0.814307269,-0.349683362,-1.41239518,-0.903066766,-1.062711818,-0.553383404,0.509328414
53033032401,53033032401,530330324014,3.251973699,3.251973699,2.832353665,1.032495559,3.251973699,2.719424853,0,-0.419620034,-2.21947814,0,-0.419620034,-2.21947814,0,-1.799858106,0.419620034,2.21947814
53033032402,53033032402,530330324021,5.519204037,6.051761021,2.992031606,2.863783329,-6.078622294,0.908282924,0.532556984,-2.527172431,-2.655420709,-11.59782633,-3.059729415,-3.187977692,-12.13038332,-0.128248277,-9.0706539,-8.942405623
53033032402,53033032402,530330324022,3.749060989,6.722504148,6.460241627,4.583734304,1.157660293,4.275475905,2.973443158,2.711180637,0.834673314,-2.591400696,-0.262262521,-2.138769844,-5.564843855,-1.876507323,-5.302581334,-3.426074011
53033032402,53033032402,530330324023,5.690011919,5.690011919,5.690011919,4.761866515,3.371326979,4.894559212,0,0,-0.928145404,-2.31868494,0,-0.928145404,-2.31868494,-0.928145404,-2.31868494,-1.390539535
53033032402,53033032402,530330324024,2.882688158,-0.609297735,2.463068124,2.317730086,1.222997885,2.1007177,-3.491985892,-0.419620034,-0.564958072,-1.659690273,3.072365858,2.92702782,1.83229562,-0.145338038,-1.240070238,-1.0947322
53033032500,53033032500,530330325001,5.030573451,5.030573451,4.523532577,3.537469975,3.956656216,4.289049742,0,-0.507040874,-1.493103476,-1.073917235,-0.507040874,-1.493103476,-1.073917235,-0.986062602,-0.566876361,0.419186241
53033032500,53033032500,530330325002,3.10801027,5.06071921,4.571162504,4.65717773,4.133245234,4.251784254,1.95270894,1.463152233,1.54916746,1.025234964,-0.489556706,-0.40354148,-0.927473976,0.086015226,-0.437917269,-0.523932496
53033032500,53033032500,530330325003,1.987116957,2.253395449,2.218427112,1.325250045,-2.57923211,0.709677907,0.266278492,0.231310156,-0.661866912,-4.566349066,-0.034968336,-0.928145404,-4.832627558,-0.893177068,-4.797659222,-3.904482154
53033032500,53033032500,530330325004,5.495329604,5.761608095,4.939852195,3.542129955,3.931067354,4.527982287,0.266278492,-0.555477408,-1.953199648,-1.56426225,-0.8217559,-2.21947814,-1.830540742,-1.39772224,-1.008784842,0.388937398
53033032601,53033032601,530330326011,5.083328529,5.083328529,1.883725769,-4.480604548,-1.286953252,0.492622652,0,-3.19960276,-9.563933077,-6.370281781,-3.19960276,-9.563933077,-6.370281781,-6.364330317,-3.170679022,3.193651295
53033032601,53033032601,530330326012,4.099823157,4.099823157,4.099823157,4.099823157,2.928277083,3.776249175,0,0,0,-1.171546075,0,0,-1.171546075,0,-1.171546075,-1.171546075
53033032602,53033032602,530330326021,7.786075962,10.62637987,0.2582682,-0.309594234,1.693341055,1.903364597,2.840303913,-7.527807762,-8.095670196,-6.092734907,-10.36811167,-10.93597411,-8.93303882,-0.567862434,1.435072855,2.002935289
53033032602,53033032602,530330326022,4.216637972,4.216637972,3.272492895,3.732388196,-1.226169834,2.268452952,0,-0.944145077,-0.484249776,-5.442807805,-0.944145077,-0.484249776,-5.442807805,0.459895301,-4.498662729,-4.958558029
53033032602,53033032602,530330326023,13.59205024,10.40137924,6.040065029,3.559479085,11.74170215,8.431755954,-3.190671002,-7.551985215,-10.03257116,-1.850348095,-4.361314213,-6.841900157,1.340322907,-2.480585944,5.70163712,8.182223064
53033032602,53033032602,530330326024,10.04108138,5.38587867,2.895370442,5.000642193,9.850324443,6.301456726,-4.655202707,-7.145710934,-5.040439183,-0.190756934,-2.490508228,-0.385236477,4.464445773,2.105271751,6.954954001,4.849682249
53033032702,53033032702,530330327021,4.212869752,4.212869752,4.212869752,1.83197502,2.553179479,3.356746923,0,0,-2.380894732,-1.659690273,0,-2.380894732,-1.659690273,-2.380894732,-1.659690273,0.72120446
53033032702,53033032702,530330327022,0.215776607,4.65375147,3.954384747,0.295503486,4.336457742,2.89431794,4.437974863,3.73860814,0.079726879,4.120681135,-0.699366723,-4.358247984,-0.317293729,-3.658881261,0.382072995,4.040954256
53033032702,53033032702,530330327023,4.133737136,-2.850234649,3.784053774,4.133737136,3.13304153,3.58770604,-6.983971785,-0.349683362,0,-1.000695605,6.634288423,6.983971785,5.983276179,0.349683362,-0.651012244,-1.000695605
53033032702,53033032702,530330327024,4.25432017,4.25432017,4.25432017,4.25432017,3.863804812,4.146462176,0,0,0,-0.390515358,0,0,-0.390515358,0,-0.390515358,-0.390515358
53033032702,53033032702,530330327025,2.731972928,-2.455786763,3.131390665,2.041828669,0.593040837,2.079775222,-5.18775969,0.399417738,-0.690144258,-2.138932091,5.587177428,4.497615432,3.048827599,-1.089561996,-2.538349829,-1.448787832
53033032702,53033032702,530330327026,2.720654706,2.720654706,2.49336052,2.720654706,1.69555189,2.349892851,0,-0.227294185,0,-1.025102815,-0.227294185,0,-1.025102815,0.227294185,-0.79780863,-1.025102815
53033032703,53033032703,530330327031,4.845930681,4.845930681,3.884301436,2.465035948,4.089307174,3.868467608,0,-0.961629245,-2.380894732,-0.756623507,-0.961629245,-2.380894732,-0.756623507,-1.419265487,0.205005738,1.624271226
53033032703,53033032703,530330327032,3.270814798,-0.221171094,3.270814798,2.584794282,-0.634338784,2.010224492,-3.491985892,0,-0.686020516,-3.905153582,3.491985892,2.805965376,-0.41316769,-0.686020516,-3.905153582,-3.219133066
53033032704,53033032704,530330327041,7.615572244,7.615572244,5.465019569,-2.029069129,5.248072884,4.521396036,0,-2.150552675,-9.644641373,-2.367499359,-2.150552675,-9.644641373,-2.367499359,-7.494088698,-0.216946685,7.277142013
53033032704,53033032704,530330327042,3.400679863,5.486528049,4.594835477,4.800507533,2.826142171,3.976516131,2.085848186,1.194155613,1.39982767,-0.574537692,-0.891692572,-0.686020516,-2.660385878,0.205672056,-1.768693306,-1.974365362
53033032704,53033032704,530330327043,4.85346712,4.85346712,4.608688767,4.04638416,2.77885428,4.051273289,0,-0.244778353,-0.80708296,-2.074612841,-0.244778353,-0.80708296,-2.074612841,-0.562304607,-1.829834487,-1.267529881
53033032704,53033032704,530330327044,2.376962064,3.930253266,3.405728223,3.930253266,-11.95884037,-0.896391973,1.553291202,1.02876616,1.553291202,-14.33580244,-0.524525043,0,-15.88909364,0.524525043,-15.3645686,-15.88909364
53033032800,53033032800,530330328001,2.818628421,2.818628421,2.713723412,2.818628421,0.914866049,2.252373951,0,-0.104905009,0,-1.903762371,-0.104905009,0,-1.903762371,0.104905009,-1.798857363,-1.903762371
53033032800,53033032800,530330328002,4.503022678,2.757029731,4.328180997,3.494168977,3.404698232,3.930027084,-1.745992946,-0.174841681,-1.0088537,-1.098324445,1.571151265,0.737139246,0.647668501,-0.834012019,-0.923482764,-0.089470745
53033032800,53033032800,530330328003,1.160625265,0.163248646,1.560043003,0.874022487,1.535635793,1.351068139,-0.997376619,0.399417738,-0.286602778,0.375010528,1.396794357,0.710773841,1.372387147,-0.686020516,-0.02440721,0.661613306
53035080101,53035080101,530350801011,2.17936398,4.442731161,2.432051831,1.174045172,1.855566912,2.063114164,2.26336718,0.25268785,-1.005318808,-0.323797068,-2.01067933,-3.268685988,-2.587164248,-1.258006658,-0.576484918,0.68152174
53035080101,53035080101,530350801012,1.609097673,3.606186362,-0.8522765,0.942812594,-2.275951222,-0.485676292,1.997088688,-2.461374173,-0.66628508,-3.885048895,-4.458462862,-2.663373768,-5.882137583,1.795089094,-1.423674722,-3.218763815
53035080102,53035080102,530350801021,-1.049093698,3.255741919,-3.930251164,-1.990297321,-5.457632012,-3.451677093,4.304835617,-2.881157466,-0.941203623,-4.408538313,-7.185993083,-5.24603924,-8.713373931,1.939953843,-1.527380847,-3.46733469
53035080102,53035080102,530350801022,0.090999127,4.307075247,1.946712556,-4.409420721,-1.086918138,-0.189254885,4.21607612,1.855713429,-4.500419848,-1.177917266,-2.360362692,-8.716495969,-5.393993386,-6.356133277,-3.033630694,3.322502583
53035080102,53035080102,530350801023,-2.693234839,3.342410975,1.541541662,-2.791419522,-6.420472981,-1.989818612,6.035645814,4.234776501,-0.098184682,-3.727238142,-1.800869313,-6.133830496,-9.762883956,-4.332961184,-7.962014643,-3.629053459
53035080200,53035080200,530350802001,-1.126108748,3.888802848,1.580892661,-4.424151641,-1.798077056,-0.722126403,5.014911596,2.707001408,-3.298042893,-0.671968309,-2.307910187,-8.312954489,-5.686879904,-6.005044301,-3.378969717,2.626074584
53035080200,53035080200,530350802002,-2.128827194,-1.674519408,-0.266542925,-0.096391375,-2.669790999,-1.211936594,0.454307786,1.862284269,2.032435819,-0.540963806,1.407976483,1.578128033,-0.995271592,0.17015155,-2.403248074,-2.573399624
53035080300,53035080300,530350803001,1.582348159,4.955209055,4.133453155,-1.299683885,2.246008757,2.332911572,3.372860896,2.551104996,-2.882032044,0.663660598,-0.8217559,-6.25489294,-2.709200298,-5.43313704,-1.887444398,3.545692643
53035080300,53035080300,530350803002,3.82687424,-3.444398186,3.904802039,-0.914983504,0.909178324,2.118577859,-7.271272426,0.077927799,-4.741857745,-2.917695916,7.349200225,2.529414681,4.35357651,-4.819785543,-2.995623715,1.824161829
53035080400,53035080400,530350804001,3.934021486,1.140432772,3.112265586,-0.222455759,1.542114916,2.208293579,-2.793588714,-0.8217559,-4.156477244,-2.391906569,1.971832814,-1.36288853,0.401682145,-3.334721344,-1.570150669,1.764570675
53035080400,53035080400,530350804002,2.39325937,3.014575851,1.406032387,-0.980484801,2.990168641,1.625904176,0.621316481,-0.987226983,-3.373744171,0.596909271,-1.608543464,-3.995060652,-0.02440721,-2.386517188,1.584136254,3.970653442
53035080400,53035080400,530350804003,3.46845357,1.163042091,1.963435643,2.302110736,3.395264977,2.628629251,-2.305411479,-1.505017927,-1.166342833,-0.073188593,0.800393552,1.139068646,2.232222886,0.338675094,1.431829334,1.093154241
53035080500,53035080500,530350805001,2.419704722,4.339712713,3.569439772,0.276320427,-1.820316088,1.370938089,1.920007991,1.14973505,-2.143384295,-4.24002081,-0.770272941,-4.063392286,-6.160028801,-3.293119345,-5.38975586,-2.096636515
53035080500,53035080500,530350805002,-3.747497498,-6.048238077,1.248509643,-1.62217844,-1.499403888,-0.889729511,-2.300740579,4.996007141,2.125319058,2.24809361,7.29674772,4.426059637,4.548834189,-2.870688083,-2.747913531,0.122774552
53035080600,53035080600,530350806001,1.482655978,3.568504164,3.568504164,-4.461971289,2.982731126,1.748400512,2.085848186,2.085848186,-5.944627267,1.500075148,0,-8.030475453,-0.585773037,-8.030475453,-0.585773037,7.444702415
53035080600,53035080600,530350806002,2.611376331,2.611376331,2.611376331,-1.222267729,-1.049705152,0.959800795,0,0,-3.83364406,-3.661081483,0,-3.83364406,-3.661081483,-3.83364406,-3.661081483,0.172562577
53035080600,53035080600,530350806003,1.679374485,-3.425465108,1.532767041,-0.326256114,0.030787408,0.733933789,-5.104839593,-0.146607443,-2.005630598,-1.648587076,4.958232149,3.099208994,3.456252517,-1.859023155,-1.501979633,0.357043522
53035080600,53035080600,530350806004,-2.127203666,2.754568684,-1.581505001,0.938632024,-0.076667663,-0.744075002,4.88177235,0.545698664,3.06583569,2.050536002,-4.336073685,-1.81593666,-2.831236347,2.520137025,1.504837338,-1.015299687
53035080600,53035080600,530350806005,2.217404591,2.705581826,2.705581826,-7.746142506,2.705581826,0.885478175,0.488177235,0.488177235,-9.963547098,0.488177235,0,-10.45172433,0,-10.45172433,0,10.45172433
53035080700,53035080700,530350807001,3.45714891,3.945326145,3.385832766,2.048681189,-0.472378845,2.118481369,0.488177235,-0.071316144,-1.408467721,-3.929527755,-0.559493379,-1.896644956,-4.41770499,-1.337151577,-3.858211611,-2.521060034
53035080700,53035080700,530350807002,2.82616486,-18.12575049,1.812083111,-0.725000164,1.874283675,1.174589325,-20.95191535,-1.014081749,-3.551165024,-0.951881186,19.93783361,17.40075033,20.00003417,-2.537083275,0.062200563,2.599283839
53035080700,53035080700,530350807003,2.200667496,2.999502972,2.457493761,-0.148120572,1.632699218,1.765877164,0.798835475,0.256826265,-2.348788069,-0.567968278,-0.542009211,-3.147623544,-1.366803754,-2.605614334,-0.824794543,1.78081979
53035080800,53035080800,530350808001,-6.492797714,1.273658297,0.416934061,-3.649547759,-3.973891829,-2.508112623,7.766456011,6.909731775,2.843249954,2.518905884,-0.856724236,-4.923206056,-5.247550126,-4.06648182,-4.39082589,-0.32434407
53035080800,53035080800,530350808002,-3.033213512,2.958052554,1.489382435,-0.350987582,-1.947796634,-0.425992013,5.991266065,4.522595946,2.682225929,1.085416878,-1.468670119,-3.309040136,-4.905849188,-1.840370017,-3.437179069,-1.596809052
53035080900,53035080900,530350809001,-0.637133311,0.640536049,2.263655047,-0.815437439,-0.55924575,0.497674206,1.277669361,2.900788358,-0.178304128,0.077887561,1.623118997,-1.455973489,-1.1997818,-3.079092486,-2.822900797,0.256191689
53035080900,53035080900,530350809002,0.210317046,-3.1730557,3.076096253,-4.63708959,-1.795244539,-0.113758344,-3.383372746,2.865779207,-4.847406636,-2.005561585,6.249151953,-1.464033891,1.377811161,-7.713185843,-4.871340792,2.841845052
53035080900,53035080900,530350809003,1.809198862,-6.947627418,1.815851331,0.126205164,0.535655351,1.009829429,-8.75682628,0.00665247,-1.682993698,-1.273543511,8.76347875,7.073832582,7.483282769,-1.689646167,-1.280195981,0.409450187
53035080900,53035080900,530350809004,2.370210263,2.370210263,0.639277622,0.231440419,-2.999375913,-0.137488101,0,-1.73093264,-2.138769844,-5.369586176,-1.73093264,-2.138769844,-5.369586176,-0.407837204,-3.638653535,-3.230816332
53035081000,53035081000,530350810001,-3.247190277,1.989620062,1.167864162,1.263245398,0.988924456,0.479608143,5.236810339,4.415054439,4.510435675,4.236114733,-0.8217559,-0.726374664,-1.000695605,0.095381236,-0.178939705,-0.274320941
53035081000,53035081000,530350810002,1.284658794,2.213129565,2.979039554,2.074854218,1.655432873,2.190268073,0.928470771,1.69438076,0.790195424,0.37077408,0.765909988,-0.138275348,-0.557696692,-0.904185336,-1.32360668,-0.419421344
53035081000,53035081000,530350810003,1.286404385,6.745113467,4.262361599,0.086679046,1.375527291,2.363382454,5.458709082,2.975957214,-1.199725339,0.089122906,-2.482751868,-6.65843442,-5.369586176,-4.175682552,-2.886834308,1.288848245
53035081100,53035081100,530350811001,3.253678603,1.347684861,4.141273575,3.535961355,2.896505871,3.50760786,-1.905993741,0.887594973,0.282282753,-0.357172732,2.793588714,2.188276494,1.54882101,-0.60531222,-1.244767704,-0.639455484
53035081100,53035081100,530350811002,-5.792240116,-2.08653188,3.097055364,1.319909475,2.156334746,1.090044377,3.705708236,8.88929548,7.112149591,7.948574862,5.183587244,3.406441355,4.242866626,-1.777145889,-0.940720618,0.836425271
53035081200,53035081200,530350812001,-5.540648966,-2.379176513,1.913687704,2.306220916,1.262921775,0.58436354,3.161472453,7.45433667,7.846869882,6.80357074,4.292864217,4.685397429,3.642098287,0.392533212,-0.65076593,-1.043299142
53035081200,53035081200,530350812002,2.79269067,-4.617560401,2.24256789,0.468154347,0.265477076,1.351223013,-7.410251072,-0.550122781,-2.324536323,-2.527213595,6.860128291,5.085714748,4.883037477,-1.774413542,-1.977090814,-0.202677272
53035081400,53035081400,530350814001,-4.271063051,-7.514290201,7.570216264,2.711482186,-1.538830431,2.152857517,-3.24322715,11.84127931,6.982545238,2.73223262,15.08450646,10.22577239,5.97545977,-4.858734077,-9.109046695,-4.250312618
53035090101,53035090101,530350901011,9.816212615,-17.42127735,8.697225858,6.265047591,5.740208563,7.139986135,-27.23748996,-1.118986757,-3.551165024,-4.076004052,26.1185032,23.68632494,23.16148591,-2.432178267,-2.957017294,-0.524839027
53035090101,53035090101,530350901012,1.214205669,-149.5952051,1.24110125,-2.696121086,0.087039343,-2.651266871,-150.8094108,0.026895581,-3.910326756,-1.127166326,150.8363064,146.899084,149.6822445,-3.937222336,-1.154061907,2.78316043
53035090101,53035090101,530350901013,6.705367952,-18.24773268,6.473976167,-6.85382206,5.445128455,3.521323645,-24.95310063,-0.231391785,-13.55919001,-1.260239498,24.72170885,11.39391062,23.69286113,-13.32779823,-1.028847713,12.29895051
53035090102,53035090102,530350901021,9.021118234,4.830735163,9.021118234,0.22391397,7.239391912,6.97855747,-4.190383071,0,-8.797204265,-1.781726322,4.190383071,-4.606821194,2.408656749,-8.797204265,-1.781726322,7.015477943
53035090102,53035090102,530350901022,6.568007136,6.568007136,5.449020378,-6.627799261,4.493394295,3.359231809,0,-1.118986757,-13.1958064,-2.074612841,-1.118986757,-13.1958064,-2.074612841,-12.07681964,-0.955626083,11.12119356
53035090102,53035090102,530350901023,3.84358421,3.84358421,3.371511672,2.794376362,3.84358421,3.486304604,0,-0.472072538,-1.049207848,0,-0.472072538,-1.049207848,0,-0.57713531,0.472072538,1.049207848
53035090201,53035090201,530350902011,7.989065794,8.610382275,7.106743819,3.24328059,4.754043112,5.974602542,0.621316481,-0.882321975,-4.745785204,-3.235022682,-1.503638455,-5.367101684,-3.856339163,-3.863463229,-2.352700707,1.510762522
53035090201,53035090201,530350902012,-0.138530994,1.503519706,1.503519706,0.898207486,0.47841689,0.86985399,1.642050699,1.642050699,1.036738479,0.616947884,0,-0.60531222,-1.025102815,-0.60531222,-1.025102815,-0.419790595
53035090201,53035090201,530350902013,4.46956205,5.490296269,5.228033747,2.867276649,5.490296269,4.795960431,1.020734219,0.758471697,-1.602285402,1.020734219,-0.262262521,-2.62301962,0,-2.360757099,0.262262521,2.62301962
53035090202,53035090202,530350902021,4.031995201,4.031995201,3.94457436,2.135350245,-0.19045211,2.515242158,0,-0.08742084,-1.896644956,-4.222447311,-0.08742084,-1.896644956,-4.222447311,-1.809224116,-4.135026471,-2.325802355
53035090202,53035090202,530350902022,5.91071336,-1.310339918,4.307442894,0.519065505,4.344316367,3.819864258,-7.221053277,-1.603270466,-5.391647855,-1.566396993,5.617782812,1.829405422,5.654656285,-3.788377389,0.036873473,3.825250862
53035090202,53035090202,530350902023,4.269393049,4.269393049,3.919709687,3.300893497,-3.809393424,1.741471311,0,-0.349683362,-0.968499552,-8.078786474,-0.349683362,-0.968499552,-8.078786474,-0.61881619,-7.729103112,-7.110286921
