GEOID,White_Black_Dissim,White_AIAN_Dissim,White_API_Dissim,White_Other2_Dissim,White_Hispanic_Dissim,White_Minority_Dissim,Black_AIAN_Dissim,Black_API_Dissim,Black_Other_Dissim,Black_Hispanic_Dissim,AIAN_Asian_Dissim,AIAN_Other_dissim,AIAN_Hispanic_Dissim,"API_Other_Disim
Other/2+",API_Hispanic_Dissim,Other_Hispanic_Dissim
53033030600,6.2868,55.999,0.9403,1.4906,16.396,4.541,62.2858,5.3465,7.7775,22.6828,56.9393,54.5084,39.603,2.4309,17.3363,14.9054
53033030700,5.8943,3.3799,4.2469,2.5198,13.8855,3.4487,9.2742,10.1411,3.3744,7.9913,0.8669,5.8998,17.2655,6.7667,18.1324,11.3657
53033030801,23.3346,33.1905,7.2792,3.4876,71.9694,21.8387,9.8558,30.6138,19.8471,48.6347,40.4696,29.7029,38.7789,10.7668,79.2486,68.4818
53033030802,2.2531,7.2237,2.1304,2.6233,12.3753,3.3194,4.9705,4.3835,0.3702,14.6285,9.354,4.6004,19.599,4.7537,10.245,14.9986
53033030901,1.1398,8.7264,4.3427,4.9713,8.0154,5.0602,7.5866,3.2029,3.8315,6.8756,4.3837,3.7551,0.711,0.6286,3.6727,3.0441
53033030902,3.1958,10.34,12.844,7.2544,27.2227,13.9685,13.5358,9.6482,4.0586,24.0269,23.184,17.5944,37.5627,5.5896,14.3787,19.9683
53033031000,2.9919,8.8138,3.5991,0.8761,3.7069,2.8897,5.8219,0.6073,3.8679,0.7151,5.2146,9.6898,5.1068,4.4752,0.1078,4.583
53033031100,4.597,155.807,0.9132,6.0578,25.1067,11.3002,151.21,5.5103,1.4608,20.5097,156.7203,149.7492,130.7003,6.9711,26.02,19.0489
53033031202,10.7061,373.4847,16.657,9.5749,2.3726,3.0933,384.1909,5.9509,1.1313,8.3335,390.1418,383.0596,375.8573,7.0822,14.2844,7.2022
53033031204,17.5097,9.8434,14.0706,9.0392,3.4556,10.3591,27.3531,3.4391,8.4705,14.0541,23.914,18.8826,13.2991,5.0315,10.615,5.5835
53033031205,19.0276,19.8545,15.494,25.4873,24.4216,20.25,0.8269,3.5336,6.4597,5.394,4.3604,5.6328,4.5672,9.9933,8.9276,1.0657
53033031206,6.0972,26.4239,9.3242,1.9869,12.2146,6.8845,32.521,15.4214,8.0841,18.3117,17.0996,24.4369,14.2093,7.3373,2.8903,10.2276
53033031301,7.5138,5.4186,6.6221,2.9538,2.2735,3.6646,2.0952,0.8917,4.56,9.7873,1.2035,2.4648,7.6921,3.6683,8.8956,5.2273
53033031302,13.9085,13.9085,13.7162,8.1379,0.6798,9.2167,0,0.1923,5.7706,13.2287,0.1923,5.7706,13.2287,5.5783,13.0364,7.4581
53033031400,18.0347,19.233,18.0266,12.3324,0.6103,12.2896,1.1983,0.0082,5.7023,17.4244,1.2064,6.9006,18.6227,5.6942,17.4163,11.7221
53033031501,13.9123,5.1823,12.496,3.2991,11.9353,10.8788,8.73,1.4162,10.6131,1.977,7.3137,1.8832,6.753,9.1969,0.5608,8.6362
53033031502,13.5317,33.9593,11.9231,7.3575,6.0143,8.887,47.491,1.6085,6.1742,7.5174,45.8825,41.3168,39.9736,4.5656,5.9089,1.3432
53033031601,14.424,16.3767,11.3937,10.1621,0.0239,8.6042,1.9527,3.0303,4.2618,14.4001,4.983,6.2145,16.3528,1.2316,11.3698,10.1383
53033031603,19.2866,12.4475,13.311,2.8317,10.7331,10.7934,6.8392,5.9756,22.1183,8.5536,0.8635,15.2791,1.7144,16.1427,2.578,13.5647
53033031604,14.0689,13.6333,9.4328,5.9433,6.9644,6.9678,0.4356,4.6362,20.0122,7.1045,4.2006,19.5766,6.6689,15.376,2.4683,12.9077
53033031605,11.6484,5.6164,11.0902,4.3764,3.2258,7.5589,17.2649,0.5582,7.2721,8.4226,16.7067,9.9928,8.8423,6.7139,7.8644,1.1505
53033031703,8.3591,6.3037,6.6516,13.4575,3.3475,6.8852,14.6628,1.7075,5.0984,5.0116,12.9553,19.7612,9.6512,6.8059,3.3041,10.11
53033031704,10.2338,4.3508,13.5452,9.3265,4.5787,9.5155,14.5846,3.3114,0.9072,5.6551,17.896,13.6774,8.9295,4.2186,8.9665,4.7478
53033031705,1.8137,2.2645,0.9468,2.1067,7.4723,1.666,0.4508,2.7604,3.9203,5.6586,3.2112,4.3711,5.2078,1.1599,8.4191,9.579
53033031706,1.3216,19.2066,3.855,3.2303,4.2243,2.6211,17.885,5.1766,4.5519,5.5459,23.0616,22.4369,23.4309,0.6247,0.3693,0.994
53033031800,6.2082,12.6876,2.9607,4.1729,10.0516,3.5197,6.4794,9.1689,2.0353,3.8435,15.6483,8.5147,2.636,7.1336,13.0124,5.8787
53033031903,18.0398,4.1396,4.2231,4.8696,7.74,5.7726,13.9002,13.8166,22.9094,10.2997,0.0836,9.0092,3.6005,9.0927,3.5169,12.6096
53033031904,11.1719,11.527,10.8101,5.9581,8.5493,9.444,0.355,0.3618,5.2138,2.6226,0.7169,5.5689,2.9777,4.852,2.2608,2.5912
53033031906,6.1646,11.5345,0.5645,8.629,9.8016,5.09,5.3699,6.7291,2.4645,3.637,12.099,2.9055,1.7329,9.1935,10.3661,1.1726
53033031907,5.9974,3.4397,12.0351,19.7471,0.1248,8.9508,2.5577,6.0377,13.7497,5.8726,8.5954,16.3073,3.3149,7.712,11.9103,19.6223
53033031908,20.5869,9.4582,1.1183,4.7868,0.6716,3.1274,30.0451,21.7051,15.8001,21.2585,8.3399,14.245,8.7866,5.9051,0.4466,5.4584
53033031909,11.186,7.4535,4.4532,4.3463,4.8908,1.1953,18.6395,6.7328,15.5322,16.0767,11.9067,3.1073,2.5628,8.7994,9.344,0.5445
53033032002,7.12,11.2029,10.6784,8.701,9.4212,9.4704,4.0829,3.5584,1.581,2.3012,0.5245,2.502,1.7817,1.9774,1.2572,0.7202
53033032003,18.1771,18.5321,16.3816,11.5105,10.3801,14.2245,0.355,1.7955,6.6666,7.797,2.1506,7.0216,8.152,4.8711,6.0015,1.1304
53033032005,11.1249,19.1576,6.9187,3.9441,7.6374,7.4955,8.0327,4.2062,7.1808,3.4875,12.2389,15.2135,11.5202,2.9746,0.7187,3.6933
53033032006,13.3472,6.8654,13.8445,3.6613,9.9948,10.8699,6.4818,0.4973,9.6859,3.3524,6.9791,3.2041,3.1294,10.1832,3.8497,6.3335
53033032007,4.9328,11.3235,9.9423,5.795,7.7112,7.899,6.3907,5.0094,0.8622,2.7784,1.3812,5.5285,3.6123,4.1473,2.231,1.9163
53033032008,12.1756,13.9952,11.6873,4.3909,4.6472,8.6427,1.8196,0.4883,7.7847,7.5284,2.3079,9.6043,9.348,7.2964,7.0401,0.2563
53033032010,17.9485,9.1917,11.9056,1.173,11.6715,10.9136,8.7568,6.0429,16.7754,6.277,2.714,8.0186,2.4798,10.7326,0.2342,10.4984
53033032011,10.8036,13.2001,7.7275,2.2152,8.2454,6.7825,2.3965,3.076,13.0188,2.5582,5.4725,15.4153,4.9547,9.9427,0.5179,10.4606
53033032102,16.409,17.5185,14.3014,9.7301,12.0024,13.285,1.1095,2.1076,6.6789,4.4065,3.2171,7.7884,5.516,4.5713,2.2989,2.2723
53033032103,11.7226,14.6961,4.765,6.9884,1.9985,4.517,2.9734,6.9576,4.7342,13.7211,9.931,7.7076,16.6945,2.2234,6.7635,8.9869
53033032104,14.3122,16.9306,9.1502,7.0842,8.1112,4.9719,2.6184,5.162,7.228,22.4234,7.7805,9.8464,25.0418,2.066,17.2613,15.1954
53033032203,19.3703,19.4591,24.3388,9.0477,9.9159,1.8159,0.0888,43.7091,10.3226,9.4545,43.7978,10.4114,9.5432,33.3865,34.2546,0.8682
53033032207,9.82,10.6188,2.4768,3.4358,7.9829,3.5204,0.7988,12.2968,6.3842,1.8371,13.0956,7.183,2.636,5.9126,10.4597,4.5471
53033032208,16.4493,20.44,16.5949,5.5725,4.8963,1.2219,3.9907,33.0442,10.8769,11.5531,37.0349,14.8675,15.5437,22.1673,21.4911,0.6762
53033032210,6.5001,13.2792,45.9998,9.4853,0.7317,18.7911,19.7794,52.4999,15.9854,7.2318,32.7205,3.7939,12.5475,36.5145,45.2681,8.7536
53033032211,8.538,11.2896,15.3388,1.3221,5.9444,2.5365,2.7515,23.8768,7.2159,2.5936,26.6284,9.9675,5.3452,16.6609,21.2832,4.6223
53033032212,3.0272,16.2523,35.1162,3.2179,8.0271,10.0111,13.2252,38.1433,0.1908,4.9999,51.3685,13.0344,8.2252,38.3341,43.1433,4.8092
53033032213,11.3959,0.6152,6.0439,7.6874,7.9013,2.8791,10.7808,17.4398,3.7086,3.4947,6.659,7.0722,7.2861,13.7312,13.9451,0.2139
53033032214,10.8689,12.3334,42.1823,1.6799,7.7448,11.9549,1.4645,53.0511,9.189,3.124,54.5156,10.6535,4.5886,43.8621,49.9271,6.0649
53033032215,1.773,9.8501,28.2304,4.2005,8.0196,7.5083,8.0771,30.0034,2.4275,6.2466,38.0805,5.6496,1.8305,32.4309,36.25,3.819
53033032307,19.2971,19.2971,12.0586,6.989,14.5621,13.1424,0,7.2384,12.308,4.735,7.2384,12.308,4.735,5.0696,2.5034,7.573
53033032309,7.3646,5.7412,50.1682,9.6746,5.2772,18.2718,1.6234,57.5329,17.0392,2.0874,55.9095,15.4158,0.4641,40.4937,55.4454,14.9517
53033032311,13.5402,18.3776,10.772,9.9436,13.3497,11.9129,4.8374,2.7682,3.5966,0.1905,7.6056,8.434,5.0279,0.8284,2.5777,3.4061
53033032313,0.6375,8.4483,56.5578,3.5772,1.9003,22.6687,7.8108,57.1953,4.2147,2.5378,65.0061,12.0255,10.3487,52.9806,54.6575,1.6769
53033032315,15.6913,15.3655,9.943,11.4619,12.0592,11.759,0.3258,5.7484,4.2294,3.6321,5.4225,3.9036,3.3063,1.5189,2.1162,0.5973
53033032316,10.9212,13.3621,14.5077,4.5245,12.1662,0.4394,2.4409,25.4289,6.3967,1.2449,27.8698,8.8376,1.196,19.0322,26.6738,7.6416
53033032317,15.284,16.8816,5.8128,1.7892,8.095,2.941,1.5977,21.0968,13.4948,7.1889,22.6945,15.0925,8.7866,7.602,13.9079,6.3059
53033032318,10.7797,8.4708,37.4149,2.8535,8.7541,9.7301,2.3089,48.1946,7.9262,2.0256,45.8857,5.6173,0.2833,40.2684,46.169,5.9006
53033032319,13.8848,18.4115,12.869,6.4263,8.8439,10.9424,4.5267,1.0157,7.4584,5.0409,5.5425,11.9852,9.5676,6.4427,4.0251,2.4176
53033032320,13.1696,11.1036,9.14,10.4654,10.0877,10.2732,2.066,4.0296,2.7041,3.0818,1.9636,0.6381,1.0159,1.3254,0.9477,0.3777
53033032321,12.1077,1.6049,30.7568,0.6187,5.9284,8.2476,10.5028,42.8645,11.4891,6.1794,32.3617,0.9862,4.3234,31.3755,36.6851,5.3097
53033032322,8.7607,9.7371,0.7359,3.684,7.4672,3.9127,0.9764,9.4967,5.0768,1.2935,10.473,6.0531,2.2699,4.4199,8.2031,3.7833
53033032323,13.7553,14.8204,9.4476,6.346,2.4704,0.4753,1.0651,23.2029,7.4093,11.2849,24.268,8.4744,12.35,15.7937,11.918,3.8757
53033032324,6.3811,12.6386,16.7348,5.5766,4.837,5.6433,6.2575,23.1159,0.8044,11.218,29.3734,7.062,17.4756,22.3114,11.8978,10.4136
53033032325,2.7264,8.302,19.7118,5.7499,0.1554,8.2637,11.0284,22.4382,8.4763,2.571,11.4098,2.552,8.4573,13.9619,19.8672,5.9053
53033032326,8.8323,10.2081,2.1479,4.5182,2.2758,3.7501,1.3758,6.6844,4.3142,6.5566,8.0602,5.6899,7.9323,2.3703,0.1279,2.2424
53033032327,10.7157,13.6447,6.8434,12.313,8.6657,8.9799,2.9291,3.8723,1.5974,2.05,6.8013,1.3317,4.9791,5.4697,1.8223,3.6474
53033032328,6.9416,0.5166,2.1615,4.1484,7.4211,4.6204,7.4581,4.7801,2.7932,0.4795,2.678,4.665,7.9376,1.9869,5.2596,3.2726
53033032329,13.4191,11.1488,53.0074,3.7699,7.6415,15.4435,2.2704,66.4266,9.6493,5.7777,64.1562,7.3789,3.5073,56.7773,60.6489,3.8716
53033032401,21.8837,21.9725,19.245,16.2826,20.8986,19.6603,0.0888,2.6388,5.6012,0.9852,2.7275,5.6899,1.0739,2.9624,1.6536,4.616
53033032402,17.841,17.855,17.6054,14.5271,0.3266,12.179,0.014,0.2356,3.3139,18.1676,0.2496,3.3279,18.1816,3.0782,17.932,14.8538
53033032500,15.621,18.1063,16.253,13.062,9.4417,13.7785,2.4853,0.6319,2.559,6.1793,1.8533,5.0443,8.6646,3.1909,6.8112,3.6203
53033032601,9.1832,9.1832,5.9835,0.3808,1.6413,4.2689,0,3.1996,9.5639,7.5418,3.1996,9.5639,7.5418,6.3643,4.3422,2.0221
53033032602,35.6358,30.6303,12.4662,11.9829,22.0592,18.905,5.0056,23.1696,23.6529,13.5766,18.1641,18.6474,8.5711,0.4833,9.593,10.0763
53033032702,18.2693,10.5356,21.8304,15.278,16.1751,18.4149,7.7338,3.561,2.9913,2.0943,11.2948,4.7424,5.6395,6.5524,5.6553,0.8971
53033032703,8.1167,4.6248,7.1551,5.0498,3.455,5.8787,3.492,0.9616,3.0669,4.6618,2.5304,0.4251,1.1698,2.1053,3.7001,1.5949
53033032704,18.2467,21.8858,18.0743,10.7481,1.1058,11.6528,3.6391,0.1724,7.4986,19.3525,3.8115,11.1377,22.9916,7.3262,19.18,11.8538
53033032800,8.4823,5.7389,8.6019,7.1868,5.8552,7.5335,2.7434,0.1197,1.2955,2.6271,2.863,1.4479,0.1163,1.4151,2.7467,1.3316
53035080101,3.7885,8.0489,1.5798,2.1169,0.4204,1.5774,4.2605,2.2087,1.6716,4.2088,6.4691,5.9321,8.4693,0.5371,2.0002,2.5372
53035080102,3.6513,10.9052,0.442,9.1911,12.965,5.6308,14.5566,3.2093,5.5398,9.3137,11.3472,20.0964,23.8703,8.7491,12.523,3.7739
53035080200,3.2549,2.2143,1.3143,4.5205,4.4679,1.9341,5.4692,4.5693,1.2656,1.2129,0.8999,6.7348,6.6822,5.8349,5.7822,0.0527
53035080300,5.4092,1.5108,8.0383,2.2147,3.1552,4.4515,3.8984,2.629,7.6239,2.254,6.5274,3.7255,1.6444,10.2529,4.8831,5.3699
53035080400,9.7957,5.3181,6.4817,1.0992,7.9275,6.4628,4.4777,3.314,8.6966,1.8682,1.1637,4.2189,2.6095,5.3826,1.4458,6.8284
53035080500,1.3278,1.7085,4.8179,1.3459,3.3197,0.4812,0.3807,6.1457,0.0181,1.9919,6.5265,0.3627,1.6112,6.1638,8.1377,1.9739
53035080600,5.8636,8.2146,8.8367,12.818,4.5927,3.5835,2.351,2.9731,18.6816,1.2709,0.6222,21.0326,3.6218,21.6547,4.244,17.4107
53035080700,8.484,11.1809,7.6554,1.1756,3.0346,5.0589,19.6649,0.8286,7.3084,5.4494,18.8363,12.3565,14.2155,6.4798,4.6208,1.859
53035080800,9.526,4.2317,1.9063,4.0005,5.9217,2.9341,13.7577,11.4323,5.5255,3.6043,2.3254,8.2322,10.1534,5.9069,7.828,1.9212
53035080900,3.7526,7.1099,7.7949,5.0949,4.8182,1.2563,10.8625,4.0423,8.8475,8.5708,14.9048,2.0151,2.2917,12.8898,12.6131,0.2767
53035081000,0.6761,10.9479,8.4093,3.4248,4.0199,5.0333,11.624,9.0854,4.1009,4.696,2.5386,7.5231,6.928,4.9845,4.3894,0.5951
53035081100,2.5386,0.7388,7.2383,4.8559,5.0528,4.5977,1.7997,9.7769,7.3944,7.5914,7.9772,5.5947,5.7917,2.3825,2.1855,0.197
53035081200,2.748,6.9967,4.1563,2.7744,1.5284,1.9356,4.2488,6.9042,5.5223,4.2764,11.153,9.7711,8.5251,1.3819,2.6279,1.246
53035081400,4.2711,7.5143,7.5702,2.7115,1.5388,2.1529,3.2432,11.8413,6.9825,2.7322,15.0845,10.2258,5.9755,4.8587,9.109,4.2503
53035090101,17.7358,185.2642,16.4123,3.2849,11.2724,8.01,203,1.3235,21.0207,6.4634,201.6765,181.9793,196.5366,19.6972,5.1399,14.5573
53035090102,19.4327,15.2423,17.8417,3.6095,15.5764,13.8241,4.1904,1.5911,23.0422,3.8563,2.5993,18.8518,0.334,21.4512,2.2653,19.1859
53035090201,12.3201,15.6042,13.8383,7.0088,10.7228,11.6404,3.2841,1.5182,5.3113,1.5973,1.7659,8.5954,4.8814,6.8295,3.1155,3.714
53035090202,14.2121,6.991,12.1717,5.9553,0.3445,8.0766,7.2211,2.0404,8.2568,13.8676,5.1807,1.0357,6.6466,6.2164,11.8273,5.6108
53035090300,1.1724,8.6177,14.4123,9.8354,13.1425,0.6283,7.4453,13.2398,11.0078,14.3149,5.7946,18.4531,21.7602,24.2477,27.5548,3.3071
53035090400,14.6915,15.4459,8.767,2.6133,11.2967,9.4666,0.7545,5.9245,12.0782,3.3948,6.679,12.8326,4.1492,6.1537,2.5297,8.6834
53035090501,8.9434,11.807,11.945,7.8367,2.3914,8.1615,2.8637,3.0016,1.1066,6.5519,0.1379,3.9703,9.4156,4.1082,9.5535,5.4453
53035090502,14.4662,12.7202,9.9378,1.0283,1.0324,6.1611,1.746,4.5284,13.4379,15.4986,2.7824,11.6919,13.7526,8.9095,10.9702,2.0606
53035090700,14.9729,17.0587,14.1389,10.1582,12.0308,13.0747,2.0858,0.834,4.8147,2.942,2.9199,6.9006,5.0279,3.9807,2.108,1.8727
53035090800,13.185,13.185,10.4924,4.1053,7.4005,9.0325,0,2.6926,9.0797,5.7845,2.6926,9.0797,5.7845,6.3871,3.0919,3.2952
53035090900,24.5337,4.5639,21.8962,6.8179,21.9599,19.461,19.9697,2.6375,17.7158,2.5738,17.3322,2.254,17.396,15.0783,0.0638,15.142
53035091000,22.6823,25.345,21.8832,12.7546,21.8548,20.5386,2.6628,0.7991,9.9277,0.8274,3.4619,12.5905,3.4902,9.1286,0.0284,9.1003
53035091100,15.2454,17.1982,14.628,9.208,11.9506,13.1265,1.9527,0.6175,6.0374,3.2948,2.5702,7.9901,5.2476,5.4199,2.6774,2.7426
53035091201,3.8857,9.2522,5.1225,8.3998,2.8611,2.1309,5.3664,1.2368,12.2855,1.0246,4.1297,17.652,6.391,13.5223,2.2614,11.261
53035091203,12.3202,0.5698,3.7551,8.3883,3.7735,5.7517,12.89,8.5651,3.9319,8.5468,4.3249,8.958,4.3432,4.6332,0.0183,4.6148
53035091204,0.0426,8.8742,2.475,2.9093,2.4795,1.3308,8.8316,2.4324,2.9518,2.4369,6.3992,11.7834,6.3947,5.3842,0.0045,5.3887
53035091301,14.8619,9.9731,13.3407,12.1178,11.811,12.88,4.8888,1.5211,2.7441,3.0509,3.3677,2.1447,1.8379,1.223,1.5298,0.3068
53035091302,17.3117,18.7318,11.8431,12.7594,12.8741,13.2445,1.4202,5.4686,4.5523,4.4376,6.8888,5.9724,5.8577,0.9163,1.031,0.1147
53035091400,6.1532,10.7244,5.3217,3.501,6.8436,5.6685,4.5711,0.8315,2.6523,0.6904,5.4026,7.2234,3.8807,1.8208,1.5219,3.3426
53035091500,6.855,4.9921,2.294,5.2724,2.5041,1.6402,11.8471,4.561,12.1274,4.3509,7.2861,0.2803,7.4962,7.5664,0.2101,7.7765
53035091600,0.5448,1.1988,6.0848,5.5845,3.8917,0.3979,1.7437,5.54,6.1293,4.4366,7.2837,4.3857,2.6929,11.6693,9.9766,1.6927
53035091700,12.546,21.9989,8.7459,7.3386,1.9361,5.0112,9.4529,3.8001,19.8846,10.6098,13.253,29.3375,20.0627,16.0845,6.8097,9.2747
53035091800,5.7044,6.0617,4.7815,7.4026,1.9725,4.6084,0.3574,0.9228,1.6982,3.7319,1.2802,1.3408,4.0892,2.6211,2.809,5.4301
53035091900,0.5373,1.3337,2.7343,8.7677,2.0498,3.1409,1.871,2.197,8.2305,1.5126,4.068,10.1014,3.3835,6.0335,0.6845,6.7179
53035092000,18.095,18.095,16.3466,5.9484,18.095,15.3918,0,1.7484,12.1466,0,1.7484,12.1466,0,10.3982,1.7484,12.1466
53035092100,20.6039,19.6147,15.3772,5.2282,0.9918,10.5844,0.9892,5.2267,15.3757,19.6121,4.2375,14.3865,18.6229,10.149,14.3854,4.2363
53035092200,1.1741,5.1593,3.4123,11.1253,2.5392,1.1654,6.3335,2.2382,12.2994,3.7133,8.5717,5.9659,2.6202,14.5376,5.9515,8.5861
53035092300,11.2433,12.2639,11.4729,0.3519,4.1235,6.9746,23.5073,0.2295,11.5952,7.1198,23.7368,11.9121,16.3874,11.8247,7.3493,4.4754
53035092400,10.1008,13.1886,10.2979,4.3043,6.8839,8.3796,3.0879,0.1972,5.7965,3.2168,2.8907,8.8844,6.3047,5.9937,3.414,2.5796
53035092500,14.4717,16.5576,13.2181,4.7494,11.3344,9.9513,2.0858,1.2536,19.2211,3.1373,3.3395,21.307,5.2231,17.9675,1.8837,16.0838
53035092600,17.323,10.5633,16.4069,6.5801,10.4315,13.1413,6.7597,0.9161,10.7429,6.8915,5.8436,3.9832,0.1318,9.8268,5.9754,3.8514
53035092701,13.811,8.5461,12.891,0.3414,8.5102,9.5264,5.2648,0.92,14.1524,5.3007,4.3448,8.8876,0.0359,13.2324,4.3807,8.8517
53035092704,9.9272,0.6378,9.0691,5.936,5.8512,7.6245,9.2894,0.8581,3.9911,4.076,8.4313,5.2983,5.2134,3.133,3.2179,0.0848
53035092801,7.5818,4.4437,7.4564,1.8745,6.1932,6.136,3.1381,0.1255,5.7073,1.3886,3.0126,2.5692,1.7495,5.5818,1.2631,4.3187
53035092802,11.4186,3.7328,11.3068,7.5239,7.6357,9.5317,7.6859,0.1118,3.8947,3.783,7.5741,3.7912,3.9029,3.7829,3.6711,0.1118
53035092803,9.158,29.3367,7.9382,7.2452,5.7144,6.6739,38.4948,1.2199,1.9128,3.4436,37.2749,36.5819,35.0511,0.693,2.2237,1.5308
53035092901,18.1892,7.3023,15.9862,6.3654,11.9654,13.1536,25.4915,2.203,11.8238,6.2238,23.2885,13.6677,19.2677,9.6208,4.0208,5.5999
53035092902,16.4923,11.5381,16.5299,3.6594,12.4053,13.1386,4.9542,0.0376,12.8329,4.087,4.9917,7.8787,0.8672,12.8705,4.1246,8.7459
53035940000,10.2743,16.9515,9.5507,1.5818,6.1517,6.879,27.2258,0.7236,8.6924,4.1226,26.5022,18.5334,23.1033,7.9688,3.3989,4.5699
53035940100,18.0167,130.9965,16.6771,1.7135,8.478,9.2656,149.0132,1.3396,16.3032,9.5388,147.6736,132.71,139.4744,14.9636,8.1992,6.7644
53053060200,3.9208,0.1345,2.4647,0.6538,22.7094,7.7114,3.7863,1.4561,4.5746,18.7886,2.3302,0.7883,22.5749,3.1185,20.2447,23.3632
53053060300,12.9695,13.2264,12.5416,8.4614,7.5357,10.5556,0.2569,0.4279,4.5081,5.4338,0.6848,4.765,5.6907,4.0802,5.0059,0.9257
53053060400,13.8105,13.8105,11.5201,2.1078,10.7596,10.1299,0,2.2904,11.7027,3.0509,2.2904,11.7027,3.0509,9.4123,0.7605,8.6518
53053060500,10.4623,12.9476,9.9403,2.5362,6.5285,7.8985,2.4853,0.522,7.9261,3.9338,3.0073,10.4114,6.4191,7.4041,3.4118,3.9923
53053060600,12.3784,11.9838,12.8729,2.1018,11.125,9.3337,24.3621,0.4946,14.4802,1.2533,24.8567,9.882,23.1088,14.9748,1.7479,13.2269
53053060700,12.4107,8.2659,17.1134,2.5706,4.5011,10.3155,4.1448,4.7027,9.8401,7.9096,8.8475,5.6953,3.7648,14.5428,12.6123,1.9305
53053060800,8.8036,16.0375,14.3241,6.3525,8.4713,10.5705,7.2339,5.5205,2.4511,0.3323,1.7134,9.685,7.5662,7.9715,5.8528,2.1188
53053060903,4.1538,9.7371,6.1878,4.8139,6.2713,4.479,13.8909,10.3416,8.9677,10.425,3.5493,4.9232,3.4658,1.3739,0.0835,1.4574
53053060904,1.418,8.2346,11.8446,0.9472,11.3059,7.7912,9.6526,13.2626,2.3652,12.7239,3.61,7.2874,3.0713,10.8974,0.5387,10.3587
53053060905,17.7626,0.5032,8.7664,3.7071,8.8836,2.5259,18.2658,26.529,14.0555,26.6462,8.2633,4.2102,8.3804,12.4735,0.1172,12.5907
53053060906,0.436,15.6011,5.804,0.2243,2.8594,2.6976,15.165,6.24,0.6603,3.2954,21.405,15.8253,18.4605,5.5797,2.9446,2.6351
53053061001,1.5123,11.5797,6.3695,1.8985,5.0386,3.5241,13.092,7.8817,0.3863,6.5509,5.2103,13.4783,6.5411,8.268,1.3309,6.9372
53053061002,20.0677,19.1007,0.0222,4.3886,0.3565,4.043,0.967,20.0899,15.6791,20.4242,19.1229,14.7121,19.4572,4.4108,0.3343,4.7451
53053061100,2.7739,18.3512,11.7422,2.7745,10.9558,8.7923,15.5773,8.9683,0.0006,8.1819,6.609,15.5767,7.3954,8.9677,0.7864,8.1813
53053061200,7.7589,13.0728,10.9302,1.655,6.9158,4.9698,5.3139,18.689,9.4138,14.6747,24.0029,14.7277,19.9885,9.2752,4.0144,5.2608
53053061300,27.5452,0.7691,8.6914,11.6824,3.1088,3.658,26.7762,36.2366,15.8628,24.4364,9.4604,10.9134,2.3397,20.3738,11.8002,8.5736
53053061400,21.4172,20.9232,1.1395,6.3833,1.5279,4.7061,0.494,22.5567,15.0339,19.8893,22.0627,14.5399,19.3953,7.5227,2.6674,4.8554
53053061500,5.1954,8.5286,10.0245,0.0322,3.7915,5.8714,3.3332,4.829,5.1633,1.4039,1.4959,8.4964,4.7371,9.9923,6.233,3.7593
53053061601,5.011,3.9833,1.67,0.6064,0.2887,0.3752,1.0277,6.681,4.4046,4.7223,5.6532,3.3769,3.6946,2.2764,1.9587,0.3177
53053061602,0.0703,4.1427,0.29,0.224,1.5257,0.4376,4.0724,0.3603,0.1538,1.4554,4.4327,3.9187,2.617,0.5141,1.8157,1.3017
53053061700,41.9733,20.5741,2.0966,15.0643,11.7116,11.7155,21.3992,44.0699,26.909,30.2617,22.6707,5.5097,8.8625,17.161,13.8082,3.3528
53053061800,7.263,35.5481,1.0585,7.27,1.2471,2.2513,28.2851,8.3215,0.007,8.5101,36.6066,28.2781,36.7952,8.3285,0.1886,8.5171
53053061900,0.1823,4.4427,2.537,0.6898,3.3676,0.2767,4.2605,2.3547,0.5075,3.5499,1.9058,3.7529,7.8103,1.8472,5.9045,4.0574
53053062000,16.3474,3.844,2.7476,0.6564,19.634,6.8111,12.5034,19.095,17.0037,3.2866,6.5916,4.5003,15.79,2.0912,22.3816,20.2903
53053062300,16.1623,15.5585,6.3622,0.6919,23.4072,11.5577,0.6038,9.8,16.8542,7.245,9.1963,16.2504,7.8488,7.0541,17.045,24.0991
53053062400,4.3908,61.7759,5.0288,28.2662,3.0957,2.4536,66.1667,0.6381,32.657,1.2951,66.8048,33.5097,64.8717,33.2951,1.9331,31.362
53053062500,7.7006,6.5313,9.525,29.5335,7.1221,4.2718,14.2319,17.2256,21.8329,0.5785,2.9937,36.0648,13.6534,39.0585,16.6471,22.4114
53053062600,24.3031,7.2953,1.0534,5.6584,4.9327,5.4522,31.5984,25.3565,18.6447,19.3704,6.2418,12.9537,12.228,6.7118,5.9862,0.7257
53053062801,53.7518,31.0212,6.5276,25.7606,16.2601,15.0411,22.7306,60.2794,27.9913,37.4917,37.5488,5.2607,14.7611,32.2882,22.7877,9.5004
53053062802,24.4245,8.0288,2.4452,5.9617,0.2335,5.4292,32.4533,21.9793,18.4628,24.658,10.474,13.9905,7.7953,3.5165,2.6787,6.1952
53053062900,31.0888,25.4969,0.1495,11.9185,14.7573,11.2237,5.5918,31.2383,19.1703,16.3315,25.6465,13.5784,10.7397,12.068,14.9068,2.8388
53053063000,6.1209,10.6394,3.721,19.852,2.7696,6.651,4.5186,2.3999,13.7311,3.3512,6.9184,9.2126,7.8698,16.131,0.9514,17.0824
