,GRID_ID,count
6283,IA-194,13
3514,HB-90,14
6154,HZ-130,14
2881,GX-120,14
4508,HJ-93,14
5570,HT-120,14
271,FM-192,14
6406,IC-181,14
7079,JR-173,14
4859,HM-90,14
4858,HM-89,14
3269,GZ-88,14
1224,GC-143,14
1331,GD-168,14
3139,GY-92,14
2864,GW-91,14
3488,HB-205,14
5400,HR-176,14
5510,HS-174,14
3872,HE-217,14
6077,HY-143,14
2201,GQ-86,14
2169,GQ-194,14
1900,GM-176,14
1096,GA-193,14
953,FY-190,14
6132,HZ-108,14
4462,HJ-175,14
817,FW-199,14
3950,HF-161,14
5070,HO-192,14
5550,HS-98,14
6816,IP-166,14
1211,GC-130,14
6815,IP-165,14
585,FT-163,14
950,FY-187,14
4871,HN-103,14
3649,HD-105,14
304,FN-181,14
6100,HY-173,14
3751,HD-234,14
1552,GG-156,14
2581,GU-229,14
5194,HP-202,14
1030,FZ-205,14
5966,HX-112,14
5195,HP-203,14
6363,IC-106,14
3404,HB-100,14
6537,IE-165,14
4654,HL-122,14
1817,GK-210,14
5693,HU-139,14
5691,HU-137,14
5204,HP-89,14
6012,HX-171,14
3747,HD-217,14
4143,HG-98,14
1660,GH-224,14
506,FS-140,14
6348,IB-190,14
6487,ID-86,14
5780,HV-117,14
1309,GD-145,14
3374,HA-213,14
1839,GL-154,14
4231,HH-187,14
6041,HY-102,14
5796,HV-134,14
567,FT-144,14
842,FX-147,14
6672,II-130,14
1406,GE-164,14
4145,HH-100,14
3528,HC-107,14
1290,GD-121,14
1076,GA-171,14
3770,HE-101,14
1614,GH-148,14
4648,HL-114,14
563,FT-140,14
6668,II-125,14
1018,FZ-189,14
4144,HG-99,15
5210,HP-95,15
1550,GG-154,15
5861,HV-85,15
6939,IZ-130,15
5211,HP-96,15
219,FL-165,15
4371,HI-205,15
3189,GZ-154,15
2046,GO-216,15
5063,HO-183,15
5023,HO-138,15
6087,HY-154,15
5352,HR-126,15
5149,HP-152,15
6305,IB-121,15
5134,HP-137,15
471,FR-162,15
3529,HC-108,15
5131,HP-134,15
2990,GX-232,15
696,FV-145,15
700,FV-149,15
5178,HP-185,15
6055,HY-118,15
4257,HH-89,15
1220,GC-139,15
1109,GA-207,15
5100,HP-102,15
1544,GG-148,15
5099,HP-101,15
5369,HR-144,15
4134,HG-89,15
5963,HX-109,15
6349,IB-191,15
5225,HQ-112,15
907,FY-139,15
4410,HJ-123,15
6179,HZ-158,15
2450,GT-207,15
4735,HL-206,15
728,FV-177,15
6133,HZ-109,15
1329,GD-166,15
4826,HM-176,15
4768,HM-115,15
1510,GF-205,15
6259,IA-153,15
1617,GH-153,15
6435,ID-123,15
1017,FZ-188,15
333,FO-170,15
7057,JN-139,15
314,FO-142,15
4712,HL-182,15
1172,GB-182,15
1738,GJ-174,15
96,FH-174,15
2866,GW-93,15
4668,HL-136,15
4708,HL-178,15
1151,GB-160,15
6770,IN-128,15
3623,HC-216,15
930,FY-167,15
6535,IE-163,15
308,FN-193,15
5681,HU-124,15
6200,HZ-195,15
2594,GU-92,15
6695,IJ-128,15
6101,HY-174,15
5942,HW-193,16
2478,GT-94,16
4020,HF-99,16
6169,HZ-147,16
4848,HM-202,16
4584,HK-176,16
430,FQ-173,16
915,FY-152,16
2847,GW-226,16
3106,GY-210,16
184,FK-174,16
6433,ID-116,16
932,FY-169,16
4650,HL-118,16
5212,HP-97,16
5685,HU-130,16
5274,HQ-163,16
4236,HH-193,16
607,FT-187,16
4776,HM-124,16
2188,GQ-213,16
5656,HT-99,16
2327,GS-171,16
1673,GI-136,16
1618,GH-154,16
4773,HM-120,16
2123,GP-224,16
4100,HG-181,16
1072,GA-167,16
77,FG-161,16
1536,GG-136,16
5487,HS-149,16
4893,HN-125,16
3642,HC-96,16
5488,HS-150,16
5082,HO-206,16
6102,HY-175,16
3517,HB-94,16
2973,GX-212,16
7082,JS-172,16
2707,GV-225,16
2369,GS-225,16
1035,FZ-210,16
5471,HS-132,16
1590,GG-207,16
1327,GD-164,16
45,FE-157,16
1742,GJ-178,16
6110,HY-189,16
5054,HO-174,16
44,FE-154,16
1744,GJ-180,16
4356,HI-189,16
890,FX-201,16
526,FS-162,16
4007,HF-85,16
6516,IE-144,16
1401,GE-154,16
1399,GE-152,16
5115,HP-117,16
3509,HB-85,16
3275,GZ-94,16
2359,GS-212,16
3652,HD-109,16
2192,GQ-217,16
1056,GA-148,16
4004,HF-244,16
5039,HO-157,16
6421,ID-101,16
3894,HF-100,16
1230,GC-149,16
5807,HV-145,16
5356,HR-131,16
5217,HQ-104,17
962,FY-205,17
5009,HO-124,17
4655,HL-123,17
6217,IA-107,17
440,FQ-198,17
4539,HK-131,17
5064,HO-184,17
4733,HL-204,17
6274,IA-181,17
3401,HA-97,17
6932,IY-171,17
556,FT-133,17
1603,GG-230,17
1616,GH-152,17
4525,HK-114,17
2177,GQ-202,17
6531,IE-159,17
596,FT-174,17
1253,GC-173,17
7071,JQ-173,17
5723,HU-169,17
32,FD-155,17
1468,GF-148,17
5446,HS-104,17
5445,HS-103,17
524,FS-160,17
1023,FZ-198,17
1330,GD-167,17
5589,HT-141,17
5335,HR-107,17
5871,HW-109,17
5591,HT-143,17
6431,ID-114,17
250,FM-150,17
256,FM-164,17
734,FV-184,17
2837,GW-216,17
1935,GM-220,17
5668,HU-111,17
5661,HU-104,17
1300,GD-136,17
770,FW-147,17
1534,GG-133,17
7124,KO-143,17
1146,GB-155,17
1233,GC-152,17
3996,HF-209,17
3794,HE-129,17
5466,HS-125,17
5917,HW-162,17
6703,IJ-163,17
1007,FZ-178,17
5720,HU-166,17
718,FV-167,17
5696,HU-142,17
3877,HE-242,17
552,FS-206,17
6801,IO-170,17
1548,GG-152,17
5321,HQ-91,17
3870,HE-214,17
6821,IP-171,17
6910,IW-190,17
3882,HE-86,17
5257,HQ-146,17
166,FJ-197,18
6930,IY-130,18
797,FW-174,18
6255,IA-148,18
882,FX-188,18
879,FX-185,18
1377,GE-125,18
3263,GZ-81,18
1144,GB-153,18
4890,HN-122,18
4361,HI-194,18
5903,HW-148,18
5396,HR-172,18
5793,HV-130,18
305,FN-182,18
1382,GE-130,18
1324,GD-161,18
3887,HE-93,18
4538,HK-130,18
309,FN-194,18
579,FT-156,18
3893,HE-99,18
1197,GB-220,18
4855,HM-85,18
4477,HJ-190,18
3850,HE-189,18
3608,HC-200,18
2872,GW-99,18
4603,HK-196,18
5522,HS-186,18
3491,HB-208,18
7060,JO-138,18
4164,HH-120,18
1053,GA-143,18
2886,GX-125,18
6047,HY-108,18
6543,IE-185,18
832,FX-137,18
6043,HY-104,18
6177,HZ-156,18
938,FY-175,18
5695,HU-141,18
5688,HU-134,18
1118,GB-121,18
449,FQ-214,18
5324,HQ-95,18
561,FT-138,18
669,FU-186,18
629,FU-144,18
4284,HI-116,18
2194,GQ-221,18
1045,GA-133,18
6364,IC-107,18
5680,HU-123,18
5986,HX-133,18
5716,HU-162,18
6857,IR-84,18
3146,GY-99,18
5984,HX-130,18
1545,GG-149,18
3366,HA-204,19
3249,GZ-216,19
6242,IA-133,19
1517,GF-222,19
2574,GU-222,19
6873,IT-167,19
2573,GU-221,19
5220,HQ-107,19
6521,IE-149,19
5291,HQ-181,19
4928,HN-161,19
4479,HJ-193,19
3222,GZ-189,19
863,FX-169,19
1541,GG-145,19
2704,GV-221,19
2873,GX-100,19
3734,HD-202,19
837,FX-142,19
6800,IO-169,19
6485,ID-84,19
1480,GF-164,19
4921,HN-154,19
4922,HN-155,19
3841,HE-180,19
4267,HH-99,19
6400,IC-160,19
4382,HI-92,19
3522,HB-99,19
1062,GA-157,19
6728,IL-102,19
1762,GJ-206,19
5853,HV-199,19
5159,HP-166,19
3135,GY-85,19
540,FS-177,19
4605,HK-198,19
2170,GQ-195,19
5094,HO-96,19
5931,HW-181,19
3497,HB-215,19
699,FV-148,19
5927,HW-176,19
6058,HY-121,19
6754,IM-163,19
3609,HC-201,19
2841,GW-220,19
5389,HR-164,19
5872,HW-110,19
4794,HM-142,19
4299,HI-131,19
5954,HW-98,19
2845,GW-224,19
1540,GG-144,19
2209,GR-139,19
5857,HV-207,19
6428,ID-111,20
4828,HM-178,20
4866,HM-97,20
5572,HT-122,20
5749,HU-198,20
2456,GT-213,20
1651,GH-202,20
6766,IN-124,20
3757,HD-88,20
515,FS-149,20
2115,GP-215,20
5718,HU-164,20
450,FR-136,20
1987,GN-218,20
1667,GH-231,20
4769,HM-116,20
508,FS-142,20
2855,GW-82,20
6429,ID-112,20
4542,HK-134,20
139,FJ-148,20
2863,GW-90,20
6442,ID-134,20
612,FT-205,20
438,FQ-187,20
1301,GD-137,20
1306,GD-142,20
3630,HC-84,20
6106,HY-180,20
6592,IF-186,20
667,FU-184,20
880,FX-186,20
543,FS-182,20
7074,JQ-176,20
5357,HR-132,20
3140,GY-93,20
3149,GZ-105,20
820,FW-204,20
3504,HB-239,20
282,FN-147,20
3484,HB-201,20
1210,GC-129,20
2674,GV-191,20
1222,GC-141,20
5900,HW-145,20
3985,HF-196,20
5086,HO-85,20
3610,HC-202,20
1793,GK-179,20
6844,IQ-83,20
1729,GJ-165,20
821,FW-206,20
4894,HN-126,20
831,FX-136,20
2100,GP-200,20
2587,GU-83,20
4483,HJ-197,20
5281,HQ-171,20
462,FR-153,20
679,FU-208,20
1006,FZ-177,20
479,FR-170,20
6904,IW-127,20
5191,HP-199,20
765,FW-142,21
404,FQ-145,21
2460,GT-217,21
3084,GY-188,21
4651,HL-119,21
5770,HV-106,21
3755,HD-86,21
5964,HX-110,21
364,FP-151,21
4662,HL-130,21
6635,IH-125,21
4013,HF-91,21
3340,HA-178,21
3516,HB-92,21
5353,HR-127,21
5738,HU-184,21
3095,GY-199,21
3112,GY-217,21
5750,HU-199,21
670,FU-187,21
697,FV-146,21
5560,HT-110,21
1019,FZ-190,21
6142,HZ-118,21
4416,HJ-129,21
1734,GJ-170,21
632,FU-147,21
1037,FZ-224,21
5482,HS-144,21
193,FK-183,21
3210,GZ-177,21
6163,HZ-140,21
5008,HO-123,21
1609,GH-134,21
2212,GR-142,21
5016,HO-131,21
428,FQ-171,21
4523,HK-108,21
6240,IA-131,21
4898,HN-130,21
3869,HE-213,21
3313,HA-144,21
5894,HW-135,21
2118,GP-219,21
5859,HV-83,21
6718,IK-159,21
1093,GA-188,21
5431,HR-88,21
3653,HD-116,21
517,FS-151,21
1203,GC-120,21
3246,GZ-213,21
6131,HZ-107,21
948,FY-185,22
475,FR-166,22
520,FS-156,22
4124,HG-207,22
1066,GA-161,22
3875,HE-220,22
1458,GF-134,22
3743,HD-213,22
6471,ID-165,22
3781,HE-116,22
1486,GF-178,22
7055,JN-137,22
993,FZ-164,22
994,FZ-165,22
573,FT-150,22
6536,IE-164,22
3505,HB-81,22
7047,JL-197,22
510,FS-144,22
3997,HF-210,22
3406,HB-104,22
4531,HK-123,22
3372,HA-211,22
6448,ID-142,22
6861,IS-127,22
1258,GC-178,22
186,FK-176,22
5464,HS-122,22
5021,HO-136,22
815,FW-193,22
4976,HN-91,22
2081,GP-164,22
1335,GD-172,22
919,FY-156,22
1336,GD-173,22
819,FW-203,22
6141,HZ-117,22
1724,GJ-139,22
222,FL-173,22
3087,GY-191,22
6660,IH-186,22
6116,HY-195,22
6126,HZ-102,22
5337,HR-109,22
4737,HL-208,22
5186,HP-193,22
6011,HX-170,22
5164,HP-171,22
4653,HL-121,22
2815,GW-194,22
5107,HP-109,22
5143,HP-146,22
2131,GQ-134,22
5702,HU-148,22
6796,IO-165,22
5808,HV-146,22
664,FU-181,22
5703,HU-149,22
152,FJ-180,23
6575,IF-154,23
1071,GA-166,23
5628,HT-183,23
4867,HM-98,23
160,FJ-189,23
5941,HW-192,23
5345,HR-117,23
6067,HY-130,23
640,FU-155,23
6879,IT-83,23
6138,HZ-114,23
956,FY-198,23
545,FS-184,23
983,FZ-153,23
2610,GV-127,23
1598,GG-225,23
901,FY-128,23
2168,GQ-193,23
1237,GC-156,23
1596,GG-223,23
5280,HQ-170,23
6343,IB-181,23
747,FV-204,23
1032,FZ-207,23
5177,HP-184,23
5558,HT-108,23
2880,GX-119,23
3398,HA-94,23
626,FU-141,23
1170,GB-180,23
5545,HS-92,23
2565,GU-212,23
2706,GV-223,23
5486,HS-148,23
5824,HV-162,23
4772,HM-119,23
3811,HE-146,23
4602,HK-195,23
5930,HW-180,23
2696,GV-213,23
4537,HK-129,23
4590,HK-182,23
4832,HM-182,23
1464,GF-144,23
173,FK-153,23
846,FX-151,23
710,FV-159,23
135,FI-194,23
807,FW-184,23
5834,HV-176,23
6204,HZ-200,23
1877,GL-219,23
272,FM-193,23
910,FY-142,23
384,FP-175,24
6342,IB-180,24
1188,GB-203,24
6491,IE-111,24
6510,IE-138,24
3373,HA-212,24
5255,HQ-144,24
736,FV-186,24
753,FW-130,24
1305,GD-141,24
11,FA-156,24
5612,HT-167,24
1311,GD-147,24
2736,GW-101,24
5576,HT-127,24
1902,GM-178,24
3643,HC-97,24
2597,GU-95,24
793,FW-170,24
5463,HS-121,24
1321,GD-158,24
5836,HV-178,24
808,FW-185,24
6848,IR-128,24
6683,II-169,24
2998,GX-85,24
221,FL-172,24
4136,HG-91,24
2608,GV-125,24
2701,GV-218,24
881,FX-187,24
6339,IB-164,24
918,FY-155,24
411,FQ-153,24
4728,HL-199,24
650,FU-166,24
929,FY-166,24
2440,GT-197,24
1710,GI-219,24
3279,GZ-98,24
6572,IF-148,24
6519,IE-147,24
6236,IA-127,24
4406,HJ-119,24
1607,GH-132,24
192,FK-182,24
4842,HM-193,24
912,FY-149,24
3176,GZ-141,24
3490,HB-207,24
4600,HK-193,24
3387,HA-83,24
5972,HX-118,25
5588,HT-140,25
5283,HQ-173,25
6182,HZ-162,25
3775,HE-108,25
6262,IA-156,25
5474,HS-135,25
1392,GE-145,25
5309,HQ-203,25
2727,GV-92,25
3779,HE-114,25
1542,GG-146,25
458,FR-146,25
2724,GV-88,25
995,FZ-166,25
905,FY-136,25
6149,HZ-125,25
5472,HS-133,25
1242,GC-161,25
4780,HM-128,25
5830,HV-172,25
1467,GF-147,25
4580,HK-172,25
5409,HR-185,25
1313,GD-149,25
5392,HR-168,25
456,FR-144,25
3999,HF-212,25
1763,GJ-207,25
537,FS-174,25
1079,GA-174,25
4536,HK-128,25
609,FT-189,25
5935,HW-185,25
297,FN-171,25
2844,GW-223,25
3777,HE-112,25
5046,HO-166,25
5746,HU-194,25
5166,HP-173,25
6307,IB-123,25
619,FU-134,25
1116,GA-223,25
1228,GC-147,25
3375,HA-214,25
188,FK-178,25
4354,HI-186,25
864,FX-170,25
321,FO-149,25
862,FX-168,25
402,FQ-143,25
6452,ID-146,25
4966,HN-204,25
616,FU-131,25
3731,HD-199,25
405,FQ-146,25
5648,HT-87,25
423,FQ-165,25
978,FZ-143,25
1375,GE-123,25
655,FU-171,25
6557,IF-118,25
1051,GA-141,25
4358,HI-191,25
575,FT-152,26
5476,HS-137,26
5481,HS-142,26
6994,JE-84,26
1141,GB-150,26
4787,HM-135,26
6301,IB-117,26
6446,ID-140,26
630,FU-145,26
2234,GR-166,26
4547,HK-139,26
490,FR-187,26
5426,HR-210,26
4849,HM-203,26
2542,GU-189,26
5444,HS-102,26
3617,HC-210,26
4370,HI-203,26
600,FT-178,26
3634,HC-88,26
5260,HQ-149,26
5644,HT-202,26
961,FY-204,26
7097,JW-144,26
3243,GZ-210,26
5700,HU-146,26
7021,JH-228,26
5318,HQ-88,26
5012,HO-127,26
848,FX-153,26
6015,HX-174,26
5207,HP-92,26
1718,GI-229,26
6145,HZ-121,26
6636,IH-126,26
200,FK-190,26
4939,HN-174,26
6319,IB-141,26
4216,HH-172,26
1110,GA-208,26
4936,HN-171,26
5626,HT-181,27
3320,HA-158,27
6719,IK-161,27
5559,HT-109,27
6710,IK-124,27
73,FG-153,27
917,FY-154,27
4701,HL-170,27
7012,JG-228,27
4753,HL-99,27
2719,GV-83,27
5768,HV-104,27
7015,JH-132,27
1238,GC-157,27
794,FW-171,27
936,FY-173,27
6135,HZ-111,27
3485,HB-202,27
3114,GY-220,27
1111,GA-209,27
4128,HG-211,27
6887,IU-171,27
6666,II-119,27
4108,HG-190,27
6098,HY-171,27
5024,HO-139,27
639,FU-154,27
5132,HP-135,27
1539,GG-143,27
818,FW-200,27
366,FP-153,27
6863,IS-167,27
802,FW-179,27
5069,HO-191,27
4774,HM-121,27
4815,HM-164,27
4836,HM-186,27
5919,HW-168,27
6694,IJ-127,27
4924,HN-157,27
5881,HW-119,27
5901,HW-146,27
5373,HR-148,27
3986,HF-197,27
2281,GR-225,27
6948,JA-129,28
5206,HP-91,28
442,FQ-200,28
6455,ID-149,28
601,FT-181,28
5167,HP-174,28
6311,IB-127,28
3745,HD-215,28
4339,HI-171,28
737,FV-187,28
6051,HY-114,28
389,FP-180,28
613,FT-206,28
4237,HH-194,28
1016,FZ-187,28
847,FX-152,28
287,FN-154,28
798,FW-175,28
5328,HQ-99,28
5805,HV-143,28
5320,HQ-90,28
4104,HG-185,28
6795,IO-164,28
5726,HU-172,28
723,FV-172,28
4906,HN-138,28
7062,JO-176,28
5473,HS-134,28
4476,HJ-189,28
588,FT-166,28
372,FP-159,28
4952,HN-187,28
334,FO-171,28
7114,KC-146,28
4923,HN-156,28
465,FR-156,28
1476,GF-156,28
1115,GA-222,28
1181,GB-196,28
2682,GV-199,28
3079,GY-183,28
3386,HA-82,28
3395,HA-91,28
2195,GQ-223,28
1169,GB-179,28
1623,GH-169,28
3208,GZ-175,28
2424,GT-174,28
1145,GB-154,28
1593,GG-218,28
3005,GX-95,28
2296,GS-139,28
1245,GC-164,29
989,FZ-160,29
1391,GE-144,29
3266,GZ-85,29
133,FI-191,29
594,FT-172,29
1665,GH-229,29
484,FR-177,29
1009,FZ-180,29
6261,IA-155,29
3825,HE-163,29
5022,HO-137,29
1389,GE-138,29
3640,HC-94,29
2569,GU-216,29
4800,HM-148,29
4756,HM-103,29
4835,HM-185,29
5744,HU-190,29
733,FV-183,29
4522,HK-107,29
721,FV-170,29
5218,HQ-105,29
6432,ID-115,29
2976,GX-215,29
5671,HU-114,29
5666,HU-109,29
1975,GN-202,29
254,FM-162,29
6883,IU-167,29
5639,HT-196,29
5906,HW-151,29
1787,GK-172,29
4731,HL-202,29
920,FY-157,29
5587,HT-139,29
6146,HZ-122,29
4777,HM-125,29
4784,HM-132,29
2604,GV-102,29
3773,HE-104,29
1225,GC-144,29
2950,GX-189,29
5311,HQ-205,29
2134,GQ-143,29
5372,HR-147,30
5581,HT-133,30
1070,GA-165,30
2111,GP-211,30
6048,HY-109,30
3399,HA-95,30
5777,HV-114,30
2695,GV-212,30
2748,GW-127,30
6439,ID-127,30
5288,HQ-178,30
4807,HM-155,30
1366,GD-219,30
5806,HV-144,30
2343,GS-196,30
5690,HU-136,30
4087,HG-168,30
5093,HO-95,30
593,FT-171,30
649,FU-165,30
2425,GT-182,30
5762,HU-97,30
4671,HL-139,30
4146,HH-101,30
5884,HW-122,30
1783,GK-168,30
5874,HW-112,30
5421,HR-202,30
480,FR-171,30
1376,GE-124,30
5869,HW-104,30
660,FU-176,31
5611,HT-164,31
1372,GE-120,31
3123,GY-232,31
3899,HF-108,31
3712,HD-180,31
5910,HW-155,31
6580,IF-161,31
1850,GL-185,31
2840,GW-219,31
4581,HK-173,31
6903,IV-85,31
5663,HU-106,31
3526,HC-105,31
5368,HR-143,31
4591,HK-183,31
1077,GA-172,31
553,FS-207,31
2323,GS-167,31
3400,HA-96,31
3143,GY-96,31
1008,FZ-179,31
276,FN-141,31
1063,GA-158,31
897,FX-209,31
997,FZ-168,31
5575,HT-126,31
4847,HM-201,31
171,FK-151,31
3495,HB-213,31
4359,HI-192,31
5791,HV-128,31
6368,IC-111,31
5114,HP-116,31
5976,HX-122,31
6968,JC-132,31
3855,HE-194,32
7063,JO-177,32
2213,GR-143,32
3393,HA-89,32
3145,GY-98,32
5837,HV-179,32
5276,HQ-166,32
536,FS-173,32
3524,HC-103,32
5417,HR-196,32
606,FT-186,32
4418,HJ-131,32
5540,HS-87,32
4142,HG-97,32
1102,GA-199,32
4958,HN-194,32
3284,HA-104,32
74,FG-154,32
361,FP-148,32
6021,HX-180,32
4973,HN-86,32
3309,HA-138,32
6670,II-127,32
5568,HT-118,32
2468,GT-226,32
2694,GV-211,32
5571,HT-121,32
3001,GX-88,32
6738,IL-161,32
5670,HU-113,32
4288,HI-120,32
6767,IN-125,32
6201,HZ-197,32
1087,GA-182,32
6013,HX-172,33
534,FS-170,33
5248,HQ-137,33
493,FR-199,33
415,FQ-157,33
5813,HV-151,33
6450,ID-144,33
1659,GH-223,33
5161,HP-168,33
3153,GZ-118,33
4342,HI-174,33
4011,HF-89,33
6741,IL-164,33
5727,HU-173,33
4661,HL-129,33
4899,HN-131,33
5561,HT-111,33
3009,GX-99,33
1171,GB-181,33
6085,HY-151,33
1932,GM-217,33
5786,HV-123,33
1925,GM-208,33
231,FL-185,33
688,FV-137,33
878,FX-184,33
5398,HR-174,33
2237,GR-170,33
931,FY-168,33
1433,GE-204,33
654,FU-170,33
5998,HX-151,33
6361,IC-104,33
1149,GB-158,34
5342,HR-114,34
3225,GZ-192,34
6967,JC-131,34
2843,GW-222,34
2865,GW-92,34
5962,HX-108,34
6040,HY-101,34
6602,IG-125,34
1398,GE-151,34
463,FR-154,34
5873,HW-111,34
325,FO-154,34
4415,HJ-128,34
1289,GC-224,34
5819,HV-157,34
5462,HS-120,34
6139,HZ-115,34
5788,HV-125,34
6153,HZ-129,34
519,FS-155,34
7073,JQ-175,34
5731,HU-177,34
5613,HT-168,34
5730,HU-176,34
3804,HE-139,34
6576,IF-157,34
5725,HU-171,34
4352,HI-184,34
5477,HS-138,35
4778,HM-126,35
5388,HR-163,35
3177,GZ-142,35
823,FW-208,35
5797,HV-135,35
5053,HO-173,35
1325,GD-162,35
4715,HL-185,35
1760,GJ-204,35
6650,IH-161,35
3535,HC-121,35
6558,IF-120,35
4467,HJ-180,35
6965,JB-85,35
6005,HX-158,35
856,FX-162,35
5436,HR-93,35
4744,HL-89,35
5868,HW-103,35
4947,HN-182,35
1303,GD-139,35
4111,HG-193,35
3207,GZ-174,35
3746,HD-216,35
633,FU-148,36
5062,HO-182,36
3003,GX-92,36
722,FV-171,36
3738,HD-208,36
2132,GQ-135,36
4499,HJ-83,36
5514,HS-178,36
6961,JB-173,36
1304,GD-140,36
6587,IF-168,36
5371,HR-146,36
3212,GZ-179,36
5493,HS-155,36
3226,GZ-193,36
2849,GW-229,36
3632,HC-86,36
5256,HQ-145,36
338,FO-176,36
3085,GY-189,36
6074,HY-139,36
4663,HL-131,36
791,FW-168,36
2476,GT-86,36
692,FV-141,36
4707,HL-177,36
1368,GD-221,36
5457,HS-115,36
1759,GJ-203,36
5153,HP-158,36
5348,HR-120,36
5344,HR-116,36
701,FV-150,37
6791,IO-126,37
3481,HB-198,37
5586,HT-138,37
6473,ID-169,37
3483,HB-200,37
300,FN-177,37
5193,HP-201,37
4616,HK-209,37
4597,HK-190,37
5277,HQ-167,37
5573,HT-123,37
1323,GD-160,37
6582,IF-163,37
922,FY-159,37
3599,HC-191,37
5092,HO-94,37
4909,HN-141,37
809,FW-186,37
6486,ID-85,37
3860,HE-199,37
3682,HD-149,37
5002,HO-117,37
5640,HT-197,38
3861,HE-201,38
5307,HQ-201,38
5065,HO-185,38
2661,GV-178,38
4933,HN-168,38
409,FQ-150,38
2743,GW-122,38
5266,HQ-155,38
6271,IA-170,38
2009,GO-158,38
7068,JP-176,38
3214,GZ-181,38
396,FP-211,38
6451,ID-145,38
1204,GC-121,38
4592,HK-184,38
6282,IA-193,38
4995,HO-110,38
3502,HB-220,38
3644,HC-98,38
3989,HF-200,38
4888,HN-120,39
6331,IB-156,39
7067,JP-175,39
3171,GZ-136,39
2432,GT-189,39
6747,IM-125,39
1173,GB-186,39
2710,GV-230,39
2716,GV-238,39
6308,IB-124,39
914,FY-151,39
7080,JR-174,39
2728,GV-93,39
6093,HY-161,39
1585,GG-202,39
4317,HI-149,39
5025,HO-140,39
2103,GP-203,39
790,FW-167,39
5292,HQ-182,39
4586,HK-178,39
2956,GX-195,39
1000,FZ-171,39
605,FT-185,39
5739,HU-185,39
638,FU-153,39
2342,GS-195,39
2322,GS-166,39
2564,GU-211,39
900,FY-127,39
5596,HT-149,39
5543,HS-90,39
4012,HF-90,39
5254,HQ-143,39
2095,GP-195,39
6332,IB-157,39
5226,HQ-113,39
2329,GS-182,39
3240,GZ-207,39
666,FU-183,39
4363,HI-196,40
1157,GB-166,40
4884,HN-116,40
5448,HS-106,40
668,FU-185,40
2016,GO-185,40
3947,HF-158,40
4524,HK-109,40
4491,HJ-205,40
6465,ID-159,40
2811,GW-190,40
6822,IP-172,40
796,FW-173,40
4652,HL-120,40
5434,HR-91,40
5333,HR-105,40
4162,HH-118,40
198,FK-188,40
5544,HS-91,40
1092,GA-187,40
634,FU-149,40
3144,GY-97,40
940,FY-177,40
2486,GU-129,40
1002,FZ-173,40
4505,HJ-90,40
1373,GE-121,40
5262,HQ-151,41
5011,HO-126,41
5902,HW-147,41
7072,JQ-174,41
4942,HN-177,41
927,FY-164,41
766,FW-143,41
4765,HM-112,41
6702,IJ-162,41
5077,HO-201,41
5127,HP-130,41
2836,GW-215,41
5920,HW-169,41
2180,GQ-205,41
5303,HQ-195,41
6323,IB-145,41
5827,HV-169,41
3010,GY-100,41
5563,HT-113,41
6679,II-162,41
6470,ID-164,41
5051,HO-171,41
836,FX-141,41
6404,IC-169,41
5347,HR-119,41
6405,IC-180,41
6646,IH-157,41
6230,IA-121,41
1005,FZ-176,41
887,FX-194,41
2097,GP-197,41
503,FS-137,41
1489,GF-183,41
2191,GQ-216,41
5778,HV-115,42
5408,HR-184,42
285,FN-150,42
5230,HQ-117,42
838,FX-143,42
2949,GX-188,42
5866,HW-101,42
1106,GA-204,42
6291,IB-101,42
69,FG-149,42
6184,HZ-172,42
5701,HU-147,42
290,FN-164,42
1620,GH-163,42
4834,HM-184,42
578,FT-155,42
6129,HZ-105,42
859,FX-165,42
939,FY-176,42
5264,HQ-153,42
4793,HM-141,42
2452,GT-209,42
3817,HE-154,42
546,FS-185,42
3071,GY-175,43
4119,HG-201,43
4790,HM-138,43
5278,HQ-168,43
5904,HW-149,43
2236,GR-169,43
4992,HO-107,43
5042,HO-160,43
1951,GN-157,43
2295,GS-138,43
1108,GA-206,43
3843,HE-182,43
4993,HO-108,43
5015,HO-130,43
6586,IF-167,43
4403,HJ-115,43
5528,HS-196,43
6775,IN-165,43
5142,HP-145,43
4914,HN-146,43
4576,HK-168,43
1813,GK-205,43
5810,HV-148,43
5593,HT-146,43
368,FP-155,43
4327,HI-159,43
5079,HO-203,43
4296,HI-128,43
3437,HB-143,43
876,FX-182,43
6197,HZ-191,43
5402,HR-178,43
1010,FZ-181,44
1355,GD-200,44
2834,GW-213,44
474,FR-165,44
5642,HT-200,44
4986,HO-101,44
4664,HL-132,44
2181,GQ-206,44
6375,IC-127,44
672,FU-190,44
1903,GM-184,44
5769,HV-105,44
732,FV-182,44
3795,HE-130,44
2297,GS-140,44
302,FN-179,44
5048,HO-168,44
4529,HK-121,44
5994,HX-147,44
5243,HQ-131,44
5999,HX-152,44
4343,HI-175,44
6250,IA-142,44
6292,IB-102,44
6007,HX-160,44
406,FQ-147,44
1040,GA-127,44
5026,HO-141,44
5265,HQ-154,44
3553,HC-139,44
4961,HN-199,44
6917,IX-130,44
4934,HN-169,44
5231,HQ-118,45
1192,GB-207,45
2422,GT-172,45
5732,HU-178,45
2747,GW-126,45
5839,HV-181,45
67,FF-192,45
4506,HJ-91,45
2175,GQ-200,45
5150,HP-155,45
6542,IE-184,45
